group_id,,AbsTime,RelTime,Cycle,m15.881 (B_m15.881) (Corr),m16.214 (B_m16.214) (Corr),m17.016 (B_m17.016) (Corr),m17.055 (B_m17.055) (Corr),m17.554 (B_m17.554) (Corr),m18.062 (B_m18.062) (Corr),m18.632 (B_m18.632) (Corr),m18.723 (B_m18.723) (Corr),m18.781 (B_m18.781) (Corr),m18.970 (B_m18.970) (Corr),m19.474 (B_m19.474) (Corr),m19.540 (B_m19.540) (Corr),m19.943 (B_m19.943) (Corr),m20.050 (B_m20.050) (Corr),m20.820 (B_m20.820) (Corr),m21.049 (B_m21.049) (Corr),m22.916 (B_m22.916) (Corr),m25.355 (B_m25.355) (Corr),m28.034 (B_m28.034) (Corr),m28.765 (B_m28.765) (Corr),m28.793 (B_m28.793) (Corr),m28.859 (B_m28.859) (Corr),m29.028 (B_m29.028) (Corr),m29.746 (B_m29.746) (Corr),m30.017 (B_m30.017) (Corr),m31.721 (B_m31.721) (Corr),m31.772 (B_m31.772) (Corr),m31.998 (B_m31.998) (Corr),m33.037 (B_m33.037) (Corr),m33.886 (B_m33.886) (Corr),m33.999 (B_m33.999) (Corr),m35.387 (B_m35.387) (Corr),m36.737 (B_m36.737) (Corr),m36.797 (B_m36.797) (Corr),m37.058 (B_m37.058) (Corr),m37.290 (B_m37.290) (Corr),m37.626 (B_m37.626) (Corr),m37.777 (B_m37.777) (Corr),m38.042 (B_m38.042) (Corr),m38.476 (B_m38.476) (Corr),m39.038 (B_m39.038) (Corr),m41.053 (B_m41.053) (Corr),m43.045 (B_m43.045) (Corr),m44.025 (B_m44.025) (Corr),m45.024 (B_m45.024) (Corr),m46.016 (B_m46.016) (Corr),m47.040 (B_m47.040) (Corr),m50.011 (B_m50.011) (Corr),m51.019 (B_m51.019) (Corr),m53.035 (B_m53.035) (Corr),m55.029 (B_m55.029) (Corr),m57.076 (B_m57.076) (Corr),m59.074 (B_m59.074) (Corr),m61.061 (B_m61.061) (Corr),m63.040 (B_m63.040) (Corr),m69.062 (B_m69.062) (Corr),m72.947 (B_m72.947) (Corr),m73.077 (B_m73.077) (Corr),m75.075 (B_m75.075) (Corr),m76.948 (B_m76.948) (Corr),m78.068 (B_m78.068) (Corr),m81.035 (B_m81.035) (Corr),m83.112 (B_m83.112) (Corr),m88.113 (B_m88.113) (Corr),m89.096 (B_m89.096) (Corr),m91.049 (B_m91.049) (Corr),m93.069 (B_m93.069) (Corr),m94.059 (B_m94.059) (Corr),m95.054 (B_m95.054) (Corr),m96.054 (B_m96.054) (Corr),m203.008 (B_m203.008) (Corr),m203.980 (B_m203.980) (Corr),m205.084 (B_m205.084) (Corr),m205.968 (B_m205.968) (Corr),m218.001 (B_m218.001) (Corr),m328.554 (B_m328.554) (Corr),m329.556 (B_m329.556) (Corr),m329.885 (B_m329.885) (Corr),m330.895 (B_m330.895) (Corr),m332.034 (B_m332.034) (Corr),m332.690 (B_m332.690) (Corr),m355.145 (B_m355.145) (Corr),m356.248 (B_m356.248) (Corr),m357.165 (B_m357.165) (Corr),m358.143 (B_m358.143) (Corr),m358.713 (B_m358.713) (Corr),m359.096 (B_m359.096) (Corr),m371.191 (B_m371.191) (Corr),m372.285 (B_m372.285) (Corr),m373.171 (B_m373.171) (Corr),m374.177 (B_m374.177) (Corr),m375.156 (B_m375.156) (Corr),m429.204 (B_m429.204) (Corr),m431.181 (B_m431.181) (Corr),m445.239 (B_m445.239) (Corr),m445.875 (B_m445.875) (Corr),m447.210 (B_m447.210) (Corr),E/N_Act [Td],p-Drift_Act [mbar]
                      Jar_BLK_26,4207,44841.7785,4216.6433,4208,0,83.38699,1040.713,707.6506,0,8018.325,500.3233,166.774,737.782,192580.7,11670.98,16175.07,5545.455,15594.44,166.774,9560403,0,50.11634,224.1266,0.7289038,32.35788,0,11437.13,0,9806.964,37.32693,33.47426,638806.6,1681.651,137.4219,1064.952,19.32418,8.929727,44.49819,539015.2,43.30548,147.1043,151.0556,1115.68,48.82194,2520.654,220.4834,1153.091,122.5141,521.2445,147.1385,315.3566,179.8305,800.9771,981.5766,617.6541,281.6836,508.275,1933.487,133.2484,211.8257,325.106,333.1099,538.1427,568.05,138.1704,285.9891,24.84256,35.18603,118.4297,218.1119,140.683,88.13369,3382.531,180.5601,22.0142,32310.12,496.0693,45.54511,53.28456,5.001932,1766.234,4269.89,30726.6,215.7168,130.3753,27578.5,2224.298,2750.648,696.7747,220.4478,299.1184,3362.024,611.4644,2019.521,378.7522,207.6497,7.004507,9.005167,2.001288,8.003881,4.001932,175.9315,2.788362
                      Jar_BLK_26,4208,44841.7785,4217.6433,4209,215.2766,166.774,1167.429,250.161,0,7210.929,333.5479,328.9891,61.40018,188964.8,14255.86,16873.79,5379.504,16080.14,507.1636,9365086,123.4578,25.05817,210.5873,0,16.16853,16.07003,12028.17,14.73739,9867.577,37.32693,24.73662,640658.5,1689.623,254.1566,1485.216,19.32418,52.25329,53.39783,542752.1,51.96672,149.3468,177.1926,1101.505,32.54796,2576.098,213.5842,957.8324,88.8663,494.3441,102.7671,349.507,132.3036,878.2902,1055.639,569.09,283.6999,601.0477,1942.277,103.6073,229.4533,346.9116,306.424,618.4025,529.3153,115.4539,251.1381,39.50128,41.7835,155.632,212.8517,176.5102,88.81008,3400.4,190.8392,13.0084,32893.79,493.7096,46.6787,37.08649,6.261841,1939.243,4503.025,30992.63,233.4081,97.49275,27996.07,2125.068,2847.594,708.99,272.942,295.7161,3408.343,590.2502,2031.896,430.7708,208.3762,11.00708,6.00322,4.002575,4.001932,3.000644,175.7392,2.791414
                      Jar_BLK_26,4209,44841.7785,4218.6433,4210,333.4957,83.38699,804.394,472.3105,250.161,7036.479,166.774,122.1489,667.0972,199168.9,14671.86,15344.52,5201.34,15968.88,250.161,9010270,41.16143,25.05817,112.2174,16.22603,16.17894,16.05969,12107.46,44.20269,9418.426,37.32693,12.3925,641943.9,1757.619,219.4764,1387.016,24.14901,44.64863,44.49819,522777.8,25.98329,104.7588,151.8796,963.1006,57.59504,2830.458,201.4178,931.5761,152.3429,543.1331,162.1049,241.2898,141.8371,786.9566,902.5844,542.911,282.8946,633.1519,2115.89,102.3929,211.5254,349.8648,294.0005,641.3706,577.0002,156.3893,293.7142,29.5584,26.40662,136.5812,224.8962,168.0767,112.8427,3681.536,235.7337,12.00774,33779.81,494.176,47.07744,47.97649,6.003863,1962.292,4649.167,31747.61,213.6879,110.5019,27916.34,2170.443,2970.667,742.8255,262.9149,301.9773,3397.804,585.123,2021.163,429.5902,237.9242,8.005151,3.181091,4.002575,1,3.001932,175.7392,2.791414
                      Jar_BLK_26,4210,44841.7785,4219.6433,4211,0,12.85808,917.2596,333.5493,94.78754,8338.204,416.9349,500.3233,250.161,187022.5,14070.3,15889.74,5107.996,19688.4,333.5479,10306520,123.4843,0,157.9408,16.22603,64.71575,0,12791.43,0,10662.7,111.9816,61.96268,657786.4,1794.355,124.587,1099.625,9.662089,17.85945,9.612305,605778.2,70.76062,80.10583,143.4412,941.5684,14.03313,2549.559,273.7884,1191.791,76.17134,563.5775,112.4689,365.2131,167.9691,1072.899,1050.198,685.0271,354.3966,692.1923,2141.825,117.0204,255.556,397.2021,328.0771,626.6855,616.6743,140.4957,265.6103,34.56355,35.18592,137.8092,222.1378,156.0968,143.9243,3946.446,244.0449,20.96665,33561.02,471.4076,57.24826,34.94446,4.001932,1985.4,4656.394,31746.06,225.253,106.4362,27322.29,2119.416,2796.696,726.0457,258.3498,290.993,3339.888,596.1074,2060.105,415.6098,205.2715,6.00322,4.001932,4.001932,4.001932,5.072933,175.8116,2.791032
                      Jar_BLK_26,4211,44841.7785,4220.6433,4212,83.38699,83.38699,1263.675,583.7102,0,7350.437,83.38699,83.38699,499.6705,201738,13393.99,17457.54,5528.844,15014.35,243.1578,9380140,82.32287,0,102.7917,48.6781,16.17894,16.05969,12528.86,14.72791,10485.81,49.76924,0,638156.1,1667.778,180.7649,1235.582,38.64836,62.50808,17.79928,546571.8,60.62767,121.886,143.4415,1165.913,47.50285,2702.515,263.6591,1104.251,134.8495,398.2997,82.39729,298.8357,205.5209,1050.602,1124.896,515.6219,257.7216,554.5233,1948.028,117.0206,198.5327,341.8191,302.5921,606.826,568.8942,143.4864,289.662,39.50128,39.58434,154.287,172.178,142.6216,127.0496,4261.498,238.0356,14.84554,33725.89,466.888,60.03896,57.037,4.002575,1945.809,4585.111,31505.94,211.4552,121.125,26255.55,2087.819,2693.125,668.2781,254.0089,312.7187,3049.84,517.5687,1943.226,369.8192,211.1719,3.001288,6.003863,3.001288,2.5091,5.003219,175.8837,2.789888
                      Jar_BLK_26,4212,44841.7786,4221.6433,4213,0,83.38699,1126.871,543.6454,83.33335,8842.394,166.774,83.38699,485.3397,196916.1,10003.99,20252.96,5046.985,15954.36,250.1623,9557538,61.58136,25.05817,162.3618,32.43119,0,0,13094.36,29.47478,10033.66,49.76924,61.96248,644657,1737.324,170.4772,1076.173,19.32418,26.78918,42.60354,534262.1,60.62767,162.155,177.1922,1124.15,40.68495,2848.022,188.5058,1147.144,90.77564,395.411,134.8844,276.3526,194.2114,998.9436,1176.72,582.1807,300.8533,551.6847,1974.047,103.3284,246.562,307.0778,306.5131,594.6871,637.5369,164.923,304.516,27.0414,24.19035,165.195,194.9837,190.9705,161.5504,4677.792,211.4046,17.01096,33954.7,480.3839,54.55884,57.03698,5.003219,1972.48,4530.706,31596.89,223.0153,135.1034,25985.84,2146.91,2614.456,647.3144,242.6734,269.6817,3143.145,614.4169,1861.718,390.9864,215.1618,2.188144,2.001288,4.002575,1,1,175.8837,2.789888
                      Jar_BLK_26,4213,44841.7786,4222.6433,4214,0,166.774,964.8177,781.4315,384.5247,7665.477,83.38699,250.161,166.774,201334.5,14110.25,17109.8,4857.56,16084.43,83.38699,8477545,41.16143,25.05817,175.4895,32.45207,16.17894,48.21009,12219.28,14.73739,9693.675,24.88462,49.56998,646535.1,1889.401,80.08136,1222.467,19.32418,44.64863,53.39798,562806.6,53.65819,87.01631,184.5762,1329.708,73.23304,2749.854,189.9807,1275.87,164.9634,413.6869,166.6802,280.3597,210.66,935.4293,1165.706,662.3009,288.3599,624.6095,2221.418,69.48066,266.9261,377.4296,341.0435,623.891,625.3091,130.4227,269.9419,26.86777,27.71239,149.5006,190.3013,159.5817,178.2639,4807.68,252.4232,12.00774,33273.16,491.9606,64.51859,53.62073,5.002576,1932.77,4613.93,31640.31,219.1333,114.5613,25399.11,2202.34,2625.495,625.1995,255.1875,303.0311,3036.388,594.5401,1858.477,387.7302,235.2468,3.001288,2.000644,5.002575,9.005151,0,175.9318,2.789125
                      Jar_BLK_26,4214,44841.7786,4223.6433,4215,166.774,0,1168.075,416.9349,0,7467.227,166.774,250.161,83.38699,189785.2,12243.18,16509.45,4496.834,14731.37,180.9433,8679192,0,72.43377,170.0054,32.45207,32.35788,80.35014,12435.03,14.73739,9771.024,62.21155,12.3925,638969.2,1570.952,86.76569,1222.158,9.662089,35.71891,17.79928,550584.7,51.96657,191.9085,200.166,1138.624,8.677338,2788.275,158.6499,1052.173,135.3082,447.7206,123.5968,272.1643,208.9933,879.7363,1084.153,554.1324,299.577,566.6248,2106.954,125.4343,262.8425,317.3113,272.0797,679.6314,599.8199,115.7768,275.285,34.05243,35.18603,178.9117,252.7261,153.0764,189.5929,4724.359,249.941,18.01167,33082.54,522.2263,38.07151,45.70151,5.002575,1897.598,4480.526,31106.14,227.987,107.9492,25801.62,2175.165,2662.134,605.9571,232.9191,267.4737,3103.019,540.3033,1972.664,386.572,217.6372,11.00644,3.001932,2.000644,4.001932,7.004507,175.8596,2.790269
                      Jar_BLK_26,4215,44841.7786,4224.6433,4216,0,83.38699,1271.171,667.0972,166.774,7048.825,250.161,333.5479,250.161,193688.8,13021.75,19022.98,4187.34,15934.16,0,8989450,15.03357,25.05817,189.6791,48.67836,0,4.582469,13195.72,0,9804.228,12.44231,74.35518,642360.6,1644.644,116.9654,1217.547,38.64836,21.13834,44.49819,593260,8.661096,119.0784,190.9373,1167.763,24.41097,2878.995,203.4964,1066.009,126.952,526.4427,182.4522,382.1319,195.2456,910.0486,1058.573,624.5835,230.8808,632.4724,2216.073,109.7071,292.4039,290.0132,278.3222,651.6075,659.8781,148.7592,270.1215,41.26602,21.99142,133.4444,207.117,174.6362,169.4235,4847.093,243.2346,15.00967,32560.33,473.9781,57.56076,44.02851,3.961703,1898.29,4378.036,30896.53,208.2212,122.9076,25749.14,2042.78,2592.182,631.473,283.0565,274.0165,3168.188,583.587,1861.854,368.2474,206.4901,16.01033,11.00708,9.005168,10.00644,8.005151,175.8116,2.791032
                      Jar_BLK_26,4216,44841.7786,4225.6433,4217,83.38699,161.5623,1000.649,333.5479,0,7323.12,83.38699,416.9349,265.3074,195447,13528.33,15784.35,3971.133,15622.25,250.161,10195140,41.16143,0,105.2935,32.45207,16.17894,0,12284.33,44.21217,9452.93,24.88482,0,634392.2,1727.834,148.8647,1354.699,28.98005,17.85945,62.29747,537555.3,51.96657,102.0674,195.7493,1064.89,32.54809,2927.724,205.6181,1066.324,111.1211,497.0011,135.4365,349.7455,178.225,833.7985,1163.603,543.9089,312.8117,639.9149,2098.608,86.98717,263.7786,313.4261,305.37,718.0454,566.6563,123.9659,310.1821,27.15712,41.78346,167.1896,219.6246,160.0976,164.72,5017.598,287.9944,16.01033,34322.37,468.9797,44.02851,41.91785,10.00581,1983.362,4663.77,32491.89,227.7628,122.664,25632.23,2116.104,2658.984,688.6718,226.5259,267.426,2983.637,568.2976,1878.493,350.8661,191.4169,55.03566,14.76731,22.01417,16.01032,15.51783,175.7395,2.792177
                      Jar_BLK_26,4217,44841.7786,4226.6433,4218,55.37417,0,1269.544,500.3246,83.38699,6994.414,0,336.318,583.7103,194807.8,13176.89,17145.28,5530.166,16255.64,250.161,9129458,82.32287,42.13884,154.8563,32.45207,32.35788,3.483932,12024.73,29.47478,9655.312,24.88462,49.56998,632283.2,1807.976,219.6845,1213.187,0,35.52705,71.19725,553185.5,60.6281,115.3573,146.161,1197.236,6.468271,2985.5,299.8925,939.6627,98.76005,505.7727,135.2867,360.4793,203.8056,805.3474,1144.466,563.1349,333.5952,564.5419,2276.77,71.31659,221.53,350.1898,290.2862,715.4493,554.8934,174.1126,281.3526,27.15708,24.31062,155.7063,236.5103,141.9968,175.3754,5159.201,316.6721,20.78683,33741.69,502.5138,57.23235,37.87607,9.005795,1878.619,4443.136,31688.62,204.7327,125.9725,25950.87,2175.144,2754.65,690.0163,219.1145,284.2374,3044.541,580.4424,1909.738,401.6413,213.6082,121.7746,38.02452,18.75431,27.01745,21.44353,175.7635,2.791795
                      Jar_BLK_27,4969,44841.7873,4978.6438,4970,0,83.33335,1930,4890.861,83.38699,34875.19,250.161,209.1189,250.161,2787.437,8578.952,15835.73,4544.139,23305.21,83.38699,12819940,123.4843,50.11634,589.3369,32.45207,48.53682,0,19092.88,29.47478,16556.07,62.21175,24.78499,287959.1,2017.122,10.63317,716.6484,9.662089,17.85945,17.79928,382879.5,392.1499,42.57779,8.437703,276.1943,8.131756,649.8063,21.58028,192.4886,114.0214,91.60393,131.7008,96.45305,71.93219,9.957816,18.7561,22.1711,40.04433,55.93502,392.2676,21.94124,6.515078,27.3106,60.54555,125.9658,847.9242,230.0207,12.94906,4.937644,212.8799,68.58463,170.4788,9.993994,17.86646,40.71063,5.731421,21.7328,51629.02,928.0201,264.2842,119.0999,8.004507,1283.606,4034.24,67356.96,196.2399,292.5352,4.001932,2.000644,4.001932,1,1,3.000644,3.000644,1,3.001288,0,7.003863,1.1875,2.000644,3.001288,2.000644,2.000644,113.0746,2.804384
                      Jar_BLK_27,4970,44841.7873,4979.6438,4971,0,0,1334.196,4519.859,0,27846,135.341,420.518,226.3826,3093.643,6500.213,17896.46,4858.454,20225.72,333.5493,12791570,41.13496,25.05817,362.4285,0,48.53682,0,20149.89,0,15298.83,37.32693,12.3925,252735.1,1943.567,37.44453,746.4189,0,26.78918,10.27282,363354.5,334.116,102.0674,27.53247,263.452,16.27398,528.5101,7.193428,173.9935,99.29323,23.41377,117.7107,124.8215,35.57451,29.87345,14.06707,35.10136,21.00263,81.38976,453.7238,3.656873,22.80277,24.276,36.32726,117.8981,799.0268,183.1946,10.35925,9.875289,179.9327,66.14542,140.8228,21.98965,9.840383,49.90375,3.820947,16.01032,51314.23,882.3251,274.1364,104.0719,5.00322,1247.477,3988.356,67114.75,183.1389,292.5699,6.714615,3.001932,3.001932,5.003236,1.000644,2.000644,1,2.000644,4.001948,2.000644,0,3.001932,0,2.000644,1,2.000644,112.9497,2.806291
                      Jar_BLK_27,4971,44841.7873,4980.6438,4972,83.33335,0,1089.571,4987.444,0,34202.4,0,250.161,583.7103,2985.582,7755.282,15019.69,4242.5,21479.64,0,13021370,41.13496,50.11634,326.1659,48.6781,48.53682,48.21009,19591.63,58.94009,16602.52,37.31913,49.56998,269067.6,1821.7,31.88582,852.0532,0,44.64878,0,374875,428.5615,80.17197,33.75081,359.7978,8.13699,606.5243,44.22834,200.3682,90.82523,102.1001,111.618,143.882,20.54863,9.957816,28.13415,47.65062,21.00256,95.8884,369.1185,3.656873,22.80277,33.3795,30.27276,123.2428,796.8257,196.8482,10.35758,2.468822,165.5366,47.37164,113.2857,13.57175,15.74461,31.13894,1.910474,28.01805,51690.63,911.6931,295.1521,104.0716,6.003863,1199.739,3972.003,66925.2,210.0849,256.5147,3.321807,2.000644,3.001288,2.000644,0,0,2,5.002576,2,1,2.000644,2.313989,1,1,5.001932,0,112.5826,2.807054
                      Jar_BLK_27,4972,44841.7874,4981.6438,4973,0,0,983.8701,4722.287,78.66389,30227.18,135.341,250.161,367.0982,2711.863,7142.022,16478.93,4869.08,19738.03,83.38699,13279050,41.16143,0,231.5983,32.45207,80.89468,16.07003,18493.41,17.52944,14563.53,32.97698,74.35538,243336.4,2173.91,31.89951,760.7074,19.32418,17.85945,17.79928,359596.7,439.8128,34.0225,16.87541,236.7978,16.27398,546.8273,10.2422,152.5338,133.2999,91.75892,111.8248,99.48974,6.974411,19.91563,9.240675,35.47376,21.00256,79.90707,437.1657,18.28437,16.28769,27.3105,42.38185,148.6434,843.6245,192.7074,10.35758,2.467234,156.4834,49.52486,139.2859,9.995278,23.61695,52.34226,11.46284,26.01679,51325.38,918.7134,292.45,108.1678,3.001932,1243.415,3884.033,67289.93,199.4202,255.3122,3.001288,4.001288,7.003863,7.003863,3.001932,4.002575,4.001932,2.000644,5.00322,5.002576,1.945313,4.001932,1,2.000644,2.000644,1.000644,112.9808,2.806291
                      Jar_BLK_27,4973,44841.7874,4982.6438,4974,0,0,1116.445,4821.654,83.38699,32450.56,333.5479,250.161,392.9938,2237.958,6468.67,16769.97,4808.117,23787.17,83.38699,12442660,41.16143,50.11634,385.7358,48.6781,0,32.14006,19023.17,0,15780.79,37.32693,37.17769,244694.9,2198.742,10.63317,814.7342,9.662089,17.85945,26.69892,363769.6,328.9014,59.53927,16.87541,325.278,0,576.2256,43.16068,184.8915,116.9596,61.06902,164.7956,107.8001,36.06623,4.978908,6.026129,47.30427,42.00512,79.90714,418.4765,18.28443,3.257539,30.34509,27.24554,99.09537,883.5328,189.0486,10.35925,12.34411,179.8915,73.21082,151.0232,11.99434,21.64888,29.07899,7.641895,22.0142,51154.36,948.5997,276.3318,124.8113,5.003219,1231.288,4023.586,66498.07,204.8711,257.9484,2.406512,3.001288,2.000644,3.001288,1,4.001932,6.003863,2.000644,0,5.003219,3.001288,3.001288,3.001304,4.001288,1.000644,1,112.9941,2.804765
                      Jar_BLK_27,4974,44841.7874,4983.6438,4975,0,83.38699,1496.415,4686.976,83.38699,32319.9,250.161,166.774,333.5479,4032.586,7936.016,17493.54,4338.642,24698.23,0,14428910,82.32355,0,504.6723,31.43794,6.76229,16.07003,18703.11,44.21217,16069.23,62.21175,2.178368,261209,2248.507,0,800.0031,9.662089,53.57835,44.49833,370725.3,323.9091,25.51677,25.31311,199.7097,16.26875,626.522,28.77371,157.8336,76.17113,24.42761,141.232,136.1691,41.10386,14.93672,9.378048,22.88127,25.20321,91.89368,438.5679,0,16.28769,18.2051,24.21822,113.0777,874.3242,169.0226,7.769438,9.875289,189.2438,57.04451,129.0521,17.99157,17.71269,34.89474,13.37332,21.29499,51626.05,949.6372,286.4318,119.096,3.001288,1162.644,3935.501,67293.85,194.0302,249.3215,7.003863,2.000644,2.000644,3.001288,3.001288,2.001288,1.000644,2.000644,4.002592,2,2.000644,0,2.000644,0,1,1,113.1865,2.804765
                      Jar_BLK_27,4975,44841.7874,4984.6438,4976,0,0,1152.117,2802.621,83.33335,21570.2,385.6662,8.631856,383.2232,2918.903,5411.782,15011.94,5622.459,15916.28,166.774,8345827,45.31542,75.17451,206.851,16.22603,32.35788,16.07003,16967.34,0,10550.18,85.9054,49.56998,136316.8,1885.051,31.89951,312.0141,28.98627,2.912626,8.899638,246786.7,372.3153,85.07265,50.62622,197.0611,8.13699,476.0093,50.35411,138.6691,101.562,79.38982,100.054,122.351,15.41395,14.93672,14.06406,21.40031,25.20321,67.92125,317.3465,3.654521,6.515078,36.41405,30.71033,102.1039,894.1869,222.9385,5.179625,24.43748,153.3389,55.98482,132.7177,7.996223,17.11307,32.10805,3.820947,19.51259,49905.74,934.0695,397.584,116.654,3.001288,1444.869,4922.144,67817.11,190.5986,279.1021,4.002575,3.001288,4.002575,2.000644,2,2,1,1,3.001288,1,2.000644,0,1,0,1,0,113.1692,2.804003
                      Jar_BLK_27,4976,44841.7874,4985.6438,4977,0,166.774,636.6415,3018.579,83.38699,21622.55,166.774,250.1073,333.5479,3221.172,5927.233,17260.34,5016.008,16901.42,583.7103,8595663,0,50.11634,228.1379,32.45207,48.53682,0,16177.75,0,10974.13,49.76924,74.35518,137450.4,1891.652,0,562.4577,9.655875,37.28873,8.899638,253075.5,385.6284,93.56149,42.18851,158.1031,32.54796,409.7946,21.58028,236.4804,57.12848,52.50505,164.7953,79.43199,56.51798,14.93681,9.378125,48.77657,25.20307,97.46475,401.7383,10.96827,16.2878,20.05615,52.4335,74.50366,881.0284,215.2155,12.9491,7.40329,201.7686,40.91193,163.2873,13.99339,25.58503,29.28345,5.731452,29.11252,50176.76,1003.003,395.3343,123.1457,4.002575,1411.863,4979.952,68149.12,179.1039,301.6546,6.003863,3.001932,2.000644,2.001288,0,0,3.001932,1,2.000644,2.000644,2.688587,1,1,4.001932,0,2.000644,113.8852,2.788743
                      Jar_BLK_27,4977,44841.7874,4986.6438,4978,0,0,1373.773,3013.903,83.38699,46417.38,0,83.38699,250.1623,4436.38,14149.41,52058.04,8555.028,35846.68,83.38699,17291610,82.32287,50.11634,243.217,64.9044,64.71575,80.35041,18688.07,0,16336.05,37.32693,49.57018,227453.2,4971.767,0,633.1447,17.43705,26.78918,0.7648126,990216.6,43.30548,129.9431,196.8042,1392.687,24.41097,2602.915,1415.787,2810.75,114.5543,3584.451,265.8155,336.4363,46.24201,44.81033,53.85061,399.0028,427.115,2678.817,3001.181,105.8213,65.15099,107.6666,300.6608,944.8751,885.3301,174.22,20.7185,105.7552,376.0393,203.8368,157.6642,187.0994,64.30882,1795.623,95.52466,21.01356,52226.76,932.8647,283.0912,118.3615,12.22663,905.2996,2918.885,63031.11,189.8317,246.2469,8.005151,1,4.001932,3.001288,1,1,2.000644,3.001288,4.002575,0,3.001288,3.001288,1,1,4.001932,1,113.7956,2.78264
                      Jar_BLK_27,4978,44841.7874,4987.6438,4979,0,0,977.524,2671.33,0,53149.2,0,674.4248,833.8726,29487.97,31059.86,127145.9,8883.435,42556.54,166.774,22809740,0,125.2908,180.563,16.22603,48.53682,16.07003,18630.48,29.46531,14385.74,17.44839,12.38453,150256.4,10705.16,0,400.0106,9.662089,53.57835,35.59855,1264441,0,357.372,554.9586,3373.667,32.54796,5747.433,2661.182,6012.031,247.5581,7986.929,323.8465,519.6168,10.27266,114.5153,56.26836,1414.264,860.4305,4853.417,5906.089,290.5915,217.2144,143.9503,422.8951,1763.18,872.5801,175.5004,62.15577,208.828,833.0125,454.9388,168.416,295.7066,122.1602,3894.841,198.2495,21.1074,53290.22,874.8705,206.26,101.2849,4.001288,444.2898,1290.895,59313.86,191.3196,182.5654,609.8347,132.7034,96.90682,34.25648,7.004507,7.004507,351.8135,89.0583,162.7873,49.18023,18.20704,2.001288,2.000644,3.001932,0,4.001932,113.6779,2.790269
                      Jar_BLK_27,4979,44841.7874,4988.6438,4980,0,83.38699,1031.92,2785.191,166.774,61574.51,219.5423,611.2354,667.0972,15318.79,30775.09,158826.8,8266.264,44872.39,250.161,22450070,82.32287,25.05817,87.74487,48.6781,16.17894,32.14006,17390,23.01776,14550.66,0,61.96248,120157.5,10122.2,31.89267,417.4084,33.16948,48.27654,22.11004,1341990,0,377.7054,754.3318,3861.21,40.68495,5498.969,2560.728,5093.065,200.297,7931.552,312.6251,537.2054,25.68992,100.6482,37.51227,2053.08,1058.653,4885.248,5728.174,339.6091,431.3219,239.0336,551.8519,1608.646,880.9604,152.0632,104.9894,286.4744,1349.232,481.2269,147.9172,398.3722,142.0109,4123.946,232.5117,15.00966,53693.42,943.3101,207.1024,116.888,4.900369,440.6889,1334.063,61295.45,215.9846,163.8794,4807.336,765.7795,658.96,175.3234,57.73278,64.04164,3194.638,574.2752,1177.264,275.3987,132.039,2.000644,2.001288,5.001932,5.002576,3.001932,113.1055,2.794847
25,5019,44841.7879,5028.6438,5020,0,0,1218.404,469.3789,83.33335,12137.07,0,416.9363,288.76,197622,17574.63,21379.96,6004.955,16897.75,83.38699,9992092,82.32287,13.70369,17.54892,16.2156,16.16853,0,12032.45,0,9061.364,37.31893,0,257765.1,3689.978,83.44199,478.9177,9.655875,35.71891,53.39783,549720,8.661096,228.0586,332.4024,1928.943,24.41097,3848.662,540.4834,1883.354,120.6047,3234.254,160.6568,258.3769,111.7314,548.683,756.3652,1091.344,221.251,1055.373,630.5987,158.1901,230.1015,84.96436,87.79144,147.0364,535.2862,126.2904,144.3329,41.97002,114.3558,76.02039,120.1134,44.58849,70.98962,4070.437,215.4631,7.004507,33220.67,477.7072,51.39279,58.13164,3.407799,625.9198,1679.254,30659.7,216.5467,83.49205,10.00515,7.003863,3.001288,0,1,2.000644,5.003219,1,3.001288,2.001288,5.002575,5.002576,3.001932,2,0,2.000644,175.9805,2.789888
25,5020,44841.7879,5029.6438,5021,0,0,216.7736,415.9591,166.774,13081.79,166.774,416.9349,575.2413,204723.9,23383.99,29556.13,6479.792,19775.99,83.38699,10186070,82.32355,22.90473,40.17057,16.22603,0,0,11564.51,14.72791,9159.013,24.88462,12.3925,209068.1,3691.379,64.29762,543.4356,19.32418,26.78918,62.29746,572435.9,17.31662,273.3111,456.1759,2531.227,8.13699,4506.155,456.1859,1783.16,76.71652,3225.408,227.5139,357.5242,97.62177,468.9321,588.2681,1673.315,322.633,1068.982,706.6744,136.5483,332.3494,90.32404,130.1736,196.2521,500.8314,118.2197,189.0584,142.6144,172.3146,72.43693,113.9009,47.10292,96.43646,4600.37,239.8795,9.005811,33705.46,480.9831,47.36665,59.74201,4.001288,686.515,1603.156,28793.75,201.9982,93.00189,1815.932,321.0851,280.9612,61.03955,34.42065,28.72947,349.8304,94.01453,219.8154,69.592,38.83758,0,4.001932,1,5.001932,0,175.8603,2.791795
