group_id,,AbsTime,RelTime,Cycle,m15.006 (B_m15.006) (Corr),m15.970 (B_m15.970) (Corr),m16.980 (B_m16.980) (Corr),m17.007 (B_m17.007) (Corr),m18.016 (B_m18.016) (Corr),m18.886 (B_m18.886) (Corr),m18.939 (B_m18.939) (Corr),m19.043 (B_m19.043) (Corr),m19.089 (B_m19.089) (Corr),m19.109 (B_m19.109) (Corr),m19.729 (B_m19.729) (Corr),m20.006 (B_m20.006) (Corr),m21.005 (B_m21.005) (Corr),m26.996 (B_m26.996) (Corr),m27.988 (B_m27.988) (Corr),m28.988 (B_m28.988) (Corr),m29.971 (B_m29.971) (Corr),m30.983 (B_m30.983) (Corr),m31.969 (B_m31.969) (Corr),m32.074 (B_m32.074) (Corr),m32.968 (B_m32.968) (Corr),m33.003 (B_m33.003) (Corr),m33.965 (B_m33.965) (Corr),m36.910 (B_m36.910) (Corr),m37.012 (B_m37.012) (Corr),m37.123 (B_m37.123) (Corr),m37.656 (B_m37.656) (Corr),m37.749 (B_m37.749) (Corr),m37.999 (B_m37.999) (Corr),m38.999 (B_m38.999) (Corr),m41.003 (B_m41.003) (Corr),m41.999 (B_m41.999) (Corr),m43.013 (B_m43.013) (Corr),m43.971 (B_m43.971) (Corr),m44.973 (B_m44.973) (Corr),m45.958 (B_m45.958) (Corr),m46.988 (B_m46.988) (Corr),m48.981 (B_m48.981) (Corr),m49.976 (B_m49.976) (Corr),m50.991 (B_m50.991) (Corr),m51.997 (B_m51.997) (Corr),m53.006 (B_m53.006) (Corr),m55.009 (B_m55.009) (Corr),m57.035 (B_m57.035) (Corr),m59.025 (B_m59.025) (Corr),m60.020 (B_m60.020) (Corr),m61.001 (B_m61.001) (Corr),m61.999 (B_m61.999) (Corr),m62.993 (B_m62.993) (Corr),m65.008 (B_m65.008) (Corr),m67.023 (B_m67.023) (Corr),m69.037 (B_m69.037) (Corr),m71.044 (B_m71.044) (Corr),m73.024 (B_m73.024) (Corr),m75.011 (B_m75.011) (Corr),m77.008 (B_m77.008) (Corr),m78.015 (B_m78.015) (Corr),m79.017 (B_m79.017) (Corr),m81.006 (B_m81.006) (Corr),m83.055 (B_m83.055) (Corr),m85.059 (B_m85.059) (Corr),m87.023 (B_m87.023) (Corr),m88.043 (B_m88.043) (Corr),m89.027 (B_m89.027) (Corr),m90.924 (B_m90.924) (Corr),m91.014 (B_m91.014) (Corr),m93.009 (B_m93.009) (Corr),m94.011 (B_m94.011) (Corr),m95.022 (B_m95.022) (Corr),m96.021 (B_m96.021) (Corr),m97.057 (B_m97.057) (Corr),m99.047 (B_m99.047) (Corr),m101.056 (B_m101.056) (Corr),m103.041 (B_m103.041) (Corr),m105.018 (B_m105.018) (Corr),m109.052 (B_m109.052) (Corr),m111.079 (B_m111.079) (Corr),m117.056 (B_m117.056) (Corr),m123.075 (B_m123.075) (Corr),m125.093 (B_m125.093) (Corr),m143.107 (B_m143.107) (Corr),m145.087 (B_m145.087) (Corr),m149.020 (B_m149.020) (Corr),m202.911 (B_m202.911) (Corr),m203.966 (B_m203.966) (Corr),m204.248 (B_m204.248) (Corr),m204.589 (B_m204.589) (Corr),m204.939 (B_m204.939) (Corr),m205.432 (B_m205.432) (Corr),m205.703 (B_m205.703) (Corr),m205.918 (B_m205.918) (Corr),m207.002 (B_m207.002) (Corr),m217.906 (B_m217.906) (Corr),m223.041 (B_m223.041) (Corr),m225.020 (B_m225.020) (Corr),m266.978 (B_m266.978) (Corr),m281.039 (B_m281.039) (Corr),m283.013 (B_m283.013) (Corr),m286.971 (B_m286.971) (Corr),m329.812 (B_m329.812) (Corr),m330.840 (B_m330.840) (Corr),m331.858 (B_m331.858) (Corr),m332.186 (B_m332.186) (Corr),m332.836 (B_m332.836) (Corr),m341.011 (B_m341.011) (Corr),m355.111 (B_m355.111) (Corr),m356.122 (B_m356.122) (Corr),m357.073 (B_m357.073) (Corr),m358.059 (B_m358.059) (Corr),m359.030 (B_m359.030) (Corr),m371.113 (B_m371.113) (Corr),m372.112 (B_m372.112) (Corr),m373.073 (B_m373.073) (Corr),m374.064 (B_m374.064) (Corr),m375.050 (B_m375.050) (Corr),m376.043 (B_m376.043) (Corr),m429.081 (B_m429.081) (Corr),m430.082 (B_m430.082) (Corr),m431.078 (B_m431.078) (Corr),m432.070 (B_m432.070) (Corr),m445.104 (B_m445.104) (Corr),m446.105 (B_m446.105) (Corr),m447.089 (B_m447.089) (Corr),m448.086 (B_m448.086) (Corr),E/N_Act [Td],p-Drift_Act [mbar]
49,243,44841.8309,243.0002,244,2624.949,464.9802,583.7089,1143.321,38917.36,2880.461,5033.697,0,0,0,13163.35,63451.42,32021720,783.6302,280.9059,34321.54,21856.35,174.5516,368074.3,1134.705,3267.74,9488.512,893.6284,229.9396,3638518,0,868.1929,719.1738,5715.869,9656.931,661.1642,289.7917,2586.908,180.1669,6791.529,250.2243,571.7036,53.11558,113.1588,612.5061,38.67039,951.7228,4158.903,660.4808,2038.367,99.57345,1471.182,82.23032,281.8406,77.34051,64.08149,482.9187,199.7352,269.191,704.8277,1343.749,271.9052,135.1777,327.9368,152.2307,56.66697,196.0406,804.9391,162.8085,157.9338,242.2452,250.0941,160.0648,11025.61,448.3125,89.12098,20.17402,37.54504,70.05001,35.8194,45.64418,50.7662,25.55931,35.35676,44.43174,57.65174,11.91246,47.85591,16.01037,149621.3,234.1514,0.3281251,1044.49,26.94711,22.38591,45.02559,20.01291,89.68354,40.02238,12.07027,34.02201,83.05429,91.05952,68.0445,3908.786,92756.3,170.6169,76.94411,29.01879,18.01099,13866.7,1218.854,972.1665,166.2001,77.78502,2324.467,339.8848,1246.068,181.6926,111.0837,24.0155,34.02133,13.00774,14.00839,3.000644,18.01161,7.254668,5.002576,5.002576,174.9479,2.800951
49,244,44841.8309,244.0002,245,1678.183,333.4407,917.2637,750.4884,35490.48,3519.569,5138.844,0,0,0,13954.75,62002.5,35406170,947.7597,212.3075,34341.54,23406.39,132.1068,369183.9,1060.248,3366.038,8971.194,854.6119,126.3001,3743196,0,965.1624,650.7534,5741.301,9622.396,729.8081,284.7784,2358.597,120.9395,6210.187,254.5708,636.1845,37.18085,81.71647,652.927,39.44455,914.4655,4056.398,799.4755,2176.2,68.28459,1587.622,85.96577,362.4371,55.76606,54.12473,532.7938,218.2729,355.9214,655.1873,1327.921,269.5496,140.5856,336.4732,148.3492,66.0256,200.3347,764.4363,245.2807,134.971,268.0581,241.3598,152.8647,11179.33,488.9319,101.1886,38.51404,17.87854,82.03619,32.40191,68.46653,35.08159,32.65465,25.45678,37.48926,61.53458,9.529988,50.27721,17.011,149034.9,238.2447,2.000644,1004.665,31.02375,34.83506,60.03908,21.51386,85.05558,33.09171,18.01161,21.01294,81.05316,81.05297,64.04095,4165.386,92308.38,177.7065,74.02994,35.02262,29.0181,13530.26,1308.515,917.3768,144.6019,77.05013,2195.21,346.9231,1198.953,199.2815,104.068,24.01552,28.42455,18.01162,9.005795,5.002575,14.00903,17.01032,6.00322,4.002575,174.9479,2.800951
49,245,44841.8309,245.0002,246,1753.915,833.8189,1078.661,667.1,37346.36,3455.357,4885.951,0,0,0,13760.34,60649.29,30581770,719.7762,133.752,33734.3,22737.69,235.0058,372369.9,1112.449,3628.343,10150.58,840.1691,212.2517,3624594,0,810.5072,671.8719,5674.073,9244.39,850.5142,193.2105,2526.254,137.5139,6346.539,279.4538,529.9556,37.17752,87.36281,623.9229,67.67341,896.259,4288.014,724.3436,1790.703,74.22057,1502.256,56.06345,274.9025,70.3094,72.04092,551.1663,156.8221,327.2035,584.7579,1251.972,231.1711,91.61441,311.0977,183.23,70.94434,185.531,827.0937,178.7728,140.4765,265.9244,226.8586,164.2339,11062.2,491.73,101.7183,40.34817,33.96925,85.86163,27.29095,56.23373,33.48698,38.96543,32.7607,44.43176,65.01856,7.14671,56.20246,19.45005,148714,213.6657,2.001288,1036.753,25.01616,20.01291,46.95226,15.00966,84.05508,38.02473,15.2442,28.01818,66.04285,72.29688,78.05073,4232.881,92891.48,156.187,55.29954,33.50605,22.0142,13019.62,1163.76,933.012,159.1807,61.35226,2138.566,325.8369,1194.888,177.2228,116.0797,16.01032,52.02962,17.01095,13.00774,10.00644,14.00901,10.00644,16.00968,4.001932,175.0195,2.799806
49,246,44841.8309,246.0002,247,1900.687,500.3233,500.3219,862.0469,36414.64,4694.619,4640.349,0,0,0,12759.99,62955.91,33639920,757.5047,219.9919,33380.71,23063.27,174.732,381181.2,1142.793,3212.959,9184.975,713.3539,168.0327,3649661,0,769.0128,871.2349,5626.375,9554.896,791.7896,200.0867,2482.951,139.9491,5815.23,181.6365,634.1841,69.05014,92.58688,729.7899,49.53715,918.753,4180.127,751.8431,1701.574,85.93948,1537.298,63.30051,249.2732,74.28502,60.06448,582.3978,200.3793,316.0121,614.2166,1226.282,245.465,137.8816,343.7215,178.5275,54.23534,210.5703,852.1322,247.1084,114.1061,254.9747,227.7373,188.4583,11323.34,489.4447,112.9024,36.68016,28.60564,61.09077,17.70865,65.20609,39.86535,37.4614,22.62823,36.10073,53.08939,14.29497,43.37139,12.00773,149148.5,240.5203,3.001948,1067.9,36.24233,17.63645,46.0298,20.01289,85.12962,36.26564,15.32236,25.71129,73.04755,83.05412,90.06233,4194.021,92245.65,163.2061,65.75124,39.02525,29.01449,13137.36,1221.68,959.8782,169.5814,84.44563,2135.545,293.6693,1247.614,190.2489,113.074,23.01488,93.06006,28.40117,18.01163,6.003863,40.65918,24.66438,19.01227,5.00322,174.9003,2.801714
50,367,44841.8323,367.0002,368,2170.717,490.5506,878.8234,1046.086,34909.07,3219.299,5052.236,0,0,0,13017.37,60711.67,32589440,1468.164,224.5046,32843.76,22454.88,449.1196,343994.6,1019.248,2907.511,8278.4,644.0247,183.9577,3610529,0,771.5424,654.0897,4968.12,16151.65,3520.01,379.6322,4964.358,318.4914,8684.896,255.398,548.2373,90.2967,97.73058,697.1723,48.33799,1535.018,8376.875,2473.49,3893.718,154.0031,2414.828,117.8191,285.8736,65.64746,286.7688,4355.812,611.5593,443.2961,753.2189,1212.272,277.7249,216.7287,481.5956,6965.438,129.6198,272.8351,706.0483,281.6136,136.0248,321.4094,128.0656,131.8982,10586.21,461.3341,528.7831,75.266,898.0999,110.5503,39.92372,99.19752,211.0496,58.44845,77.78507,365.7459,1143.187,14.29421,40.70876,16.01035,154185.8,260.3782,2.000644,1070.844,22.01423,32.56793,55.36402,32.02075,91.05962,107.2146,33.02141,50.28272,106.076,148.0714,132.8472,3778.183,95287.66,161.1974,72.94637,45.02916,91.05975,42680.34,2390.584,2827.813,379.3791,229.5258,7190.567,748.1634,3659.186,461.3506,272.7228,35.02267,714.0248,163.1982,105.076,25.89171,247.4656,87.05663,87.11939,50.03237,174.8771,2.802858
50,368,44841.8323,368.0002,369,1814.826,500.3233,1243.485,1000.655,37479.27,3683.008,3917.482,0,0,0,15580.14,61122.56,33219310,1539.369,211.6876,33718.99,22587.62,483.6173,338718.2,1265.202,2651.938,8025.238,650.135,176.8768,3802232,0,889.523,733.4552,5482.661,17403.33,3259.628,445.2539,5065.531,266.6067,8634.73,304.185,459.9032,63.73894,66.86502,725.873,86.60272,1451.454,8715.898,2536.835,4081.166,205.9612,2276.918,143.692,397.3092,81.52876,192.8209,4250.49,721.4025,480.143,737.4357,1156.759,229.4677,216.2957,497.8071,7198.263,161.5648,229.0059,735.6614,349.6168,117.8362,259.4494,118.0606,153.6331,10874.99,450.0352,534.2039,78.77655,982.4191,113.6731,38.07146,108.7494,183.4473,50.62698,80.59143,366.2369,1155.625,13.10373,37.21945,13.00837,153269.4,281.7117,6.542629,1088.149,33.56856,23.01489,45.59998,28.01811,98.98264,107.1828,46.02924,62.61099,107.6203,162.817,149.1743,3873.119,94412.3,164.2035,58.33997,51.69754,72.04322,40572.53,2424.638,2659.939,392.5879,247.3277,6688.263,735.8735,3489.222,470.2304,268.127,45.02571,575.7102,126.734,80.71664,33.02133,194.2518,63.04096,95.91769,27.01745,174.9247,2.802095
50,369,44841.8323,369.0002,370,1837.462,750.4856,416.8827,700.8117,34612.02,3258.308,4052.677,0,0,0,13227.04,60391.06,30104680,1662.111,249.2428,33295.11,22248.64,371.036,337420.8,1168.67,3221.227,8079.981,701.2613,176.8411,3801491,0,778.3301,603.8274,5287.676,17491.65,3413.254,367.5546,5461.942,248.0922,8765.913,312.6066,458.6912,118.5976,77.15562,698.9297,43.50426,1467.092,8851.934,2419.807,3810.853,175.7867,2251.064,126.1067,359.1349,98.43321,210.5286,4113.079,780.671,397.5234,701.9545,1147.712,272.9856,201.796,356.6281,6971.018,114.6976,280.2274,709.0964,356.2436,110.1734,267.7324,150.0847,161.5112,10643.41,483.4912,530.1008,84.39314,992.9633,130.8078,28.99669,96.1793,186.6543,50.95496,65.05653,397.7351,1138.689,22.63378,53.50314,12.00773,153825.4,253.6335,3.000644,1067.116,33.02143,19.51259,41.5191,23.54644,105.9165,75.04903,30.04292,57.68585,128.1131,129.0505,142.1517,3809.593,95090.78,175.3385,67.48531,40.02594,72.04632,38314.96,2364.435,2522.746,392.1324,209.4462,6627.827,797.6842,3362.908,452.9695,253.1707,54.03496,419.3086,117.6388,64.04155,22.2878,155.1821,44.91189,61.03959,17.01098,174.9485,2.801714
50,370,44841.8324,370.0002,371,1742.995,333.5493,666.9914,1167.427,37429.61,3752.46,4569.504,0,0,0,13314.54,57168.5,30763480,1595.257,250.5185,31052.57,21814.75,389.2738,333431.1,1242.254,2887.329,8178.049,719.3589,213.2702,3669873,0,851.0239,725.6346,5378.906,17577.31,3486.486,400.2237,4930.849,211.9012,9007.681,266.8382,517.3614,84.98496,87.44318,503.7286,62.83938,1536.88,8796.698,2440.061,3929.988,140.9035,2200.403,85.95529,363.7692,87.88695,274.0355,4205.796,744.5798,413.0606,772.2028,1273.188,248.1246,228.155,490.1414,7082.487,109.3286,271.4919,675.1984,366.2522,131.2643,272.0816,108.0482,137.8615,10592.94,472.4575,563.5781,86.38504,995.6372,104.7623,27.29089,97.80968,204.2139,65.37977,84.85645,381.7599,1198.132,16.6775,40.70882,12.03118,152431.7,262.6852,2.001288,1021.338,44.39183,28.4872,52.0339,33.02141,93.06461,73.04761,38.96268,43.01997,109.4184,133.51,141.6274,3854.302,94986.87,178.2307,73.07959,34.08451,58.70993,37937.54,2381.459,2463.466,359.9919,193.9802,6407.034,754.6135,3363.383,444.8394,248.0449,50.24343,270.9329,78.05077,63.04099,14.00903,116.0762,28.01808,55.03576,17.81615,174.9485,2.801714
50,371,44841.8324,371.0002,372,2826.726,522.5808,894.4576,781.2657,38110.55,3180.035,3966.377,0,0,0,12502.34,60825.45,33249080,1636.204,274.6017,33596.93,21774.22,515.2197,340685.8,1298.536,2722.024,7991.379,694.9603,175.9951,3644838,0,947.6804,591.952,5644.59,17309.15,3423.603,539.2855,4690.775,203.6124,8718.395,226.7708,534.4147,132.7894,142.3246,593.1944,38.67046,1455.865,8772.156,2732.295,3764.216,139.5451,2088.289,123.3455,320.2704,94.60239,248.4936,4194.636,764.1888,458.7038,651.7108,1215.515,240.3042,178.8999,415.9532,6950.091,110.8287,254.2087,716.2156,291.4467,121.6724,269.295,147.0099,143.7776,10850.55,418.4527,536.1144,88.03266,920.897,104.9593,40.93641,90.19351,201.7613,62.94447,70.71355,379.19,1095.82,15.48549,40.21815,16.05724,153065.3,286.321,0,1078.547,37.48534,17.01098,46.02985,31.02003,93.49857,56.03652,20.91976,38.02462,108.8319,135.1397,146.1796,3941.586,94771.15,144.1501,61.68458,29.01874,63.04104,39045.23,2328.853,2463.752,356.916,175.1234,6446.965,688.196,3374.38,431.6167,257.1604,54.03495,203.3014,49.03181,39.02529,13.0084,66.043,28.01806,30.0194,11.0071,174.9723,2.801332
50,372,44841.8324,372.0002,373,1535.829,1000.648,1034.034,1117.912,38828.05,4315.442,3761.091,0,0,0,11435.87,62598.13,33985690,1279.807,299.8917,34291.37,22830.14,452.16,335248.3,1002.069,2775.6,7806.693,757.7897,168.0325,3577277,0,948.0488,686.0284,5501.321,16770.54,3369.239,499.7816,5063.433,197.2016,8706.377,247.2711,644.2309,95.60815,41.14979,580.8205,53.16253,1663.99,9022.814,2496.165,3756.588,191.6867,2239.579,106.2981,431.1544,56.24773,288.3684,4280.584,731.2674,430.0797,651.4677,1270.518,303.4478,194.6471,493.5808,7279.888,115.5455,279.7863,764.7969,363.9276,92.61813,291.9764,105.3976,184.6527,10606.34,423.3733,512.4625,80.69684,1012.2,152.0252,40.93652,96.17934,214.1667,79.4182,79.54188,350.9387,1122.092,14.29497,44.9931,11.28012,153337,279.3957,3.001932,996.6736,23.50738,17.54259,53.03454,25.01612,78.05112,55.03571,14.00839,46.8428,102.0866,136.1404,152.5672,3836.351,94953.23,167.2014,66.68015,32.02064,43.02789,37808.65,2240.526,2405.022,326.6839,170.1882,6212.226,739.3173,3330.142,427.347,225.3854,46.0298,100.0653,50.03251,18.01098,15.00966,39.6428,11.00647,18.01161,11.00708,174.9962,2.800951
50,373,44841.8324,373.0003,374,1791.889,500.3219,583.7103,833.8713,36528.38,2917.769,4592.978,0,0,0,15015.6,64282.21,30459990,1564.288,359.7408,32575.77,22061.48,264.2139,340436.6,969.5429,3043.4,7944.883,756.8174,168.0319,3700862,0,696.0344,642.949,5326.413,16961.22,3480.729,438.1794,5144.004,218.6305,8741.362,212.3356,519.4473,93.76195,118.3053,734.4581,32.95546,1422.932,8728.419,2509.666,3734.433,190.7786,2106.513,63.54148,397.0779,87.8848,177.8162,4282.561,678.1237,432.72,634.5249,1118.836,273.4506,208.4919,466.0764,7112.861,161.2332,229.8642,758.2049,331.7025,93.89771,278.2859,142.0731,139.161,10796.53,401.928,529.66,80.89069,1008.337,117.1094,37.79157,97.70779,214.4088,69.84042,73.27711,369.6297,1144.732,15.48547,37.21941,12.00774,153119.5,268.3027,1,1024.278,28.42467,21.33406,46.0298,28.79205,103.0751,52.59672,15.00967,42.02719,106.0804,137.1485,147.1588,3971.716,94469.59,163.4999,75.63663,44.02845,49.03186,36943.9,2272.12,2413.732,328.5652,164.069,6148.628,739.1534,3211.357,410.4206,226.773,41.02648,68.28659,21.01356,15.00966,6.00322,34.0214,12.00774,17.01096,4.001932,174.9962,2.800951
50,374,44841.8324,374.0003,375,1777.524,583.7116,833.8726,750.4898,36294.18,2751.805,4224.476,0,0,0,12661.61,60665.64,30453340,1588.596,370.4543,33304.75,21400.61,409.5327,343804.5,941.952,2540.227,7315.553,788.5331,177.0482,3728608,0,874.5136,706.2118,5251.616,17062.78,3100.152,303.6177,5186.05,241.7321,8397.238,353.8949,537.6284,90.29644,92.5867,560.0339,62.83953,1517.766,8876.153,2479.998,3789.183,167.96,1998.98,87.2381,396.2102,95.97536,225.2097,4241.7,693.2856,412.6865,666.3635,1255.858,206.9135,187.6254,373.9143,7164.243,128.2288,231.3764,716.1105,279.179,118.7929,276.2124,145.465,154.9098,10630.03,446.0648,608.515,78.86249,940.4548,157.1928,51.43047,124.3952,175.4857,55.45087,87.40347,344.6752,1183.267,15.4862,30.99952,19.0123,153093.2,218.2948,0,1067.19,25.58277,28.01809,59.60132,20.01291,81.88162,45.77962,18.01162,53.0344,119.1079,153.3719,140.1503,3859.734,95102.22,166.211,68.45706,37.02398,57.03644,37836.61,2281.115,2394.388,353.9416,167.1899,6371.677,785.1927,3316.323,455.5269,239.424,47.03051,41.02597,20.4507,22.0142,5.002576,22.0136,9.005795,12.00712,5.003219,174.9723,2.801332
50,375,44841.8324,375.0003,376,1613.844,485.6646,739.8979,1033.543,36508.09,3823.45,4615.497,0,0,0,15475.19,58599.94,33118100,1481.801,158.7655,32412.66,22583.3,592.4818,338953,1162.594,2641.685,7871.728,800.1819,159.188,3729675,0,843.9243,635.9026,5271.103,17273.09,3445.47,447.1283,5117.784,273.5383,8851.912,342.5587,430.8808,58.42713,108.0177,702.8206,67.67334,1754.628,9355.111,2399.563,3595.852,187.4919,2038.921,76.06876,354.4142,73.81247,282.7702,4166.257,703.5482,401.0851,631.1658,1229.469,231.8723,208.175,439.9472,7149.557,113.1867,267.0036,746.9351,305.5638,107.1414,273.3086,110.7911,149.6792,10856.55,431.8494,553.3083,96.93073,979.6568,97.73929,30.70118,113.4617,189.0346,73.43508,74.66378,375.5304,1155.057,32.16302,36.37442,11.00708,154777.7,256.8527,5.003219,1038.893,25.01618,29.01879,54.03505,19.01227,89.6367,50.03251,12.00773,44.02846,112.3661,134.4876,138.1486,3892.928,95178.58,151.1832,67.59014,36.0233,54.03518,38600.57,2337.454,2470.142,375.9651,163.2641,6485.06,758.2895,3378.513,481.7241,248.5337,33.11514,53.0338,17.01032,20.01291,6.003879,24.0155,15.00969,12.41425,7.00388,174.9723,2.801332
50,376,44841.8324,376.0003,377,1477.196,416.935,1320.339,783.3816,33651.32,3111.915,4395.251,0,0,0,13202.84,62029.64,32524560,1721.267,229.3287,33847.61,22034.96,449.1653,337690,1087.874,2829.253,7521.938,516.4396,283.0038,3586455,0,971.9587,573.6353,5165.954,16238.17,3333.665,373.9434,5091.639,256.2191,8681.187,357.0742,524.1265,63.73886,94.59605,694.1647,91.84249,1416.516,9064.733,2346.613,3884.593,169.0265,2027.325,123.3322,325.8332,63.27847,236.7989,4297.121,741.7941,446.1339,646.2888,1289.726,262.6454,157.1661,502.5621,7105.304,124.9774,249.4274,785.9954,253.5503,135.1121,290.0405,110.0493,160.981,10813.63,479.7561,533.5281,89.86684,994.7186,150.1094,59.94557,117.3719,183.4599,64.4377,91.92302,332.9488,1178.047,22.51739,36.05631,16.01032,152797.4,229.8347,4.721788,1053.877,29.63222,15.32238,39.02533,27.28323,64.58883,46.02937,27.01676,52.03378,96.06644,153.4608,167.4098,3888.4,94575.4,148.2879,64.8625,43.09036,45.02848,39223.87,2275.622,2559.332,367.0917,159.1809,6747.718,753.6365,3508.685,473.6479,230.4141,41.30801,120.0786,38.02458,23.01487,4.002575,44.0285,18.00745,27.01679,10.00646,175.0205,2.801332
50,377,44841.8324,377.0003,378,1959.349,333.4944,500.3219,500.3219,34146.4,3307.493,4905.538,0,0,0,13697.25,62683.52,33265560,1463.619,141.1246,34089.77,22701.11,315.407,338261.8,860.437,2954.322,8418.167,738.2902,185.7195,3640984,0,847.9999,536.7315,6027.466,16486.79,3309.14,586.6154,5214.279,238.2524,8168.692,264.0628,508.5803,74.36187,82.29923,671.4287,48.33806,1544.67,9028.696,2381.255,3749.076,199.2247,1903.084,85.96829,397.0316,86.1799,266.28,4253.656,734.3386,474.7835,631.4359,1158.575,239.9495,211.2788,484.4075,7146.999,130.5965,261.4916,726.178,328.1615,134.6145,329.4719,118.0532,119.6118,11009.44,456.7421,548.6087,66.02458,939.6332,160.6026,35.81952,114.5888,228.6463,62.94417,64.29973,333.7169,1124.43,14.29503,40.70878,12.00774,152435.6,254.1977,0,1073.432,28.64598,21.21685,57.03704,31.02008,76.0496,57.03716,30.01951,57.03695,115.0972,130.1577,171.2111,3789.991,94614.12,164.2029,56.57973,33.02137,79.05156,43093.47,2393.351,2692.037,377.0562,189.8112,7435.469,826.8288,3919.996,425.2852,247.4695,51.98668,174.0871,58.99146,34.99141,13.00837,54.59788,38.02465,34.02198,14.00903,175.0444,2.800951
51,443,44841.8332,443.0003,444,2151.467,416.8813,750.4842,917.2582,35955.95,3835.862,3109.34,0,0,0,12804.48,61264.61,31797390,822.3661,191.2275,34544.04,23194.43,214.674,366792.8,1198.375,2729.693,7262.167,808.5723,132.6569,3694867,0,690.6333,568.4642,4609.667,9034.729,732.7018,465.5374,2755.837,127.2263,7258.106,175.9784,433.924,47.8007,130.4421,616.8721,87.00852,813.5817,3651.541,691.3568,2405.321,72.58766,1352.313,97.88215,279.8731,63.27837,77.03799,539.5566,187.6033,352.997,374.0327,1296.505,249.3973,143.2887,341.0993,182.1104,51.87718,178.0307,578.8082,212.7065,108.0498,248.4034,82.04053,137.1918,10441.27,402.5558,102.8515,44.17377,41.11432,101.4004,30.94953,60.78677,41.46012,40.45871,18.3854,51.37457,54.29588,13.10373,51.1769,16.83116,154836,245.5206,2.000644,1066.811,31.02019,28.90935,49.0632,40.23703,93.06088,134.1391,48.03115,52.03378,107.5814,106.077,124.1213,4230.198,97489.48,176.1321,68.5245,36.00774,115.7382,37998.71,2280.226,2671.704,354.8395,283.5416,6049.809,675.56,3180.825,464.412,239.2674,55.03568,1476.898,278.0157,200.8475,43.02792,443.4724,129.3688,178.2261,37.47737,175.1662,2.802858
51,444,44841.8332,444.0003,445,1917.915,333.4944,667.1,1000.648,39593.91,4233.512,5732.892,0,0,0,12107.93,64582.11,34116340,845.0746,194.0467,33627.99,22914.38,251.4159,365084.1,1013.502,2953.944,7724.187,668.5797,152.4863,3709443,0,800.0976,679.1364,5569.824,9859.635,739.5164,454.8078,2979.651,146.3102,6947.041,235.9286,482.6145,21.2462,92.58696,632.9363,48.33806,791.8378,3984.782,687.5364,2324.046,113.2842,1266.497,117.9871,315.6517,81.18542,91.32138,523.7073,224.7907,465.3813,471.7301,1341.177,234.4341,173.1964,262.512,227.1856,54.23543,171.2462,565.3118,234.2857,116.6845,262.916,65.00185,103.9472,10523.3,490.528,110.18,44.1809,53.90104,129.1642,23.87956,46.09621,47.83292,55.45095,29.28526,60.77378,61.87964,13.10373,53.49899,15.00966,154712.4,241.2385,1,1056.582,33.02135,22.76471,47.03045,41.02654,88.05763,134.1468,47.3425,43.02794,116.5793,130.1361,157.5741,3986.091,96422.58,151.1796,78.16601,38.47805,116.7077,49440.04,2604.45,3265.938,439.2064,261.451,8158.77,879.6558,4138.675,534.9617,289.6182,54.03511,1346.4,248.959,208.4373,67.04361,467.6201,122.7898,169.2097,37.02399,175.2854,2.800951
51,445,44841.8332,445.0003,446,1814.144,391.8551,583.7103,1167.423,35264.67,3219.091,3538.25,0,0,0,15913.99,64640.95,34720100,856.8521,105.8444,32070.24,22288.64,200.637,352867.9,1406.14,2835.188,7441.377,710.8959,138.115,3704431,0,906.961,699.1132,5298.399,9933.02,790.1732,540.2258,2737.855,201.9728,7376.667,250.7894,507.217,37.17402,46.29331,673.9637,67.67326,910.4824,3978.221,746.6668,2240.927,103.4571,1356.115,104.6564,340.8062,48.13178,71.03877,563.7116,169.1445,390.5958,398.5726,1224.186,240.5193,139.3807,304.1337,178.2459,55.69039,191.534,628.8716,206.2783,139.1135,234.3297,87.3104,121.4353,10422.05,432.258,114.1829,51.35204,20.69996,120.5124,37.52505,75.43288,63.78486,56.94971,28.28524,54.15117,71.18655,9.618793,50.00953,12.78948,153575.3,239.3871,2.829946,1137.704,26.00117,24.75038,46.02988,53.03436,106.3462,115.2172,35.02265,49.03185,98.64248,143.656,146.1649,3826.306,96971.19,148.5699,65.23346,32.02068,100.0653,45154.37,2515.529,3002.358,452.5242,287.6312,7582.334,816.0376,3853.755,478.7475,288.7703,52.03368,1193.14,235.3766,154.37,41.02661,371.3495,98.06379,123.5602,39.02519,175.2854,2.800951
