,AbsTime,RelTime,Cycle,m15.010 (B_m15.010) (Corr),m15.973 (B_m15.973) (Corr),m16.982 (B_m16.982) (Corr),m17.009 (B_m17.009) (Corr),m18.018 (B_m18.018) (Corr),m18.886 (B_m18.886) (Corr),m18.940 (B_m18.940) (Corr),m19.016 (B_m19.016) (Corr),m19.454 (B_m19.454) (Corr),m19.737 (B_m19.737) (Corr),m20.009 (B_m20.009) (Corr),m21.008 (B_m21.008) (Corr),m26.999 (B_m26.999) (Corr),m27.988 (B_m27.988) (Corr),m28.991 (B_m28.991) (Corr),m29.975 (B_m29.975) (Corr),m30.989 (B_m30.989) (Corr),m31.976 (B_m31.976) (Corr),m32.973 (B_m32.973) (Corr),m33.005 (B_m33.005) (Corr),m33.968 (B_m33.968) (Corr),m36.641 (B_m36.641) (Corr),m36.917 (B_m36.917) (Corr),m37.017 (B_m37.017) (Corr),m37.663 (B_m37.663) (Corr),m37.752 (B_m37.752) (Corr),m38.004 (B_m38.004) (Corr),m39.002 (B_m39.002) (Corr),m41.007 (B_m41.007) (Corr),m42.002 (B_m42.002) (Corr),m43.016 (B_m43.016) (Corr),m43.975 (B_m43.975) (Corr),m45.002 (B_m45.002) (Corr),m45.962 (B_m45.962) (Corr),m47.035 (B_m47.035) (Corr),m48.022 (B_m48.022) (Corr),m48.979 (B_m48.979) (Corr),m49.978 (B_m49.978) (Corr),m50.999 (B_m50.999) (Corr),m53.014 (B_m53.014) (Corr),m55.014 (B_m55.014) (Corr),m57.037 (B_m57.037) (Corr),m59.023 (B_m59.023) (Corr),m60.023 (B_m60.023) (Corr),m61.011 (B_m61.011) (Corr),m62.003 (B_m62.003) (Corr),m63.002 (B_m63.002) (Corr),m65.030 (B_m65.030) (Corr),m69.041 (B_m69.041) (Corr),m71.048 (B_m71.048) (Corr),m73.032 (B_m73.032) (Corr),m74.027 (B_m74.027) (Corr),m75.019 (B_m75.019) (Corr),m77.010 (B_m77.010) (Corr),m78.017 (B_m78.017) (Corr),m79.022 (B_m79.022) (Corr),m81.017 (B_m81.017) (Corr),m83.059 (B_m83.059) (Corr),m85.058 (B_m85.058) (Corr),m87.031 (B_m87.031) (Corr),m88.048 (B_m88.048) (Corr),m89.035 (B_m89.035) (Corr),m90.925 (B_m90.925) (Corr),m91.020 (B_m91.020) (Corr),m93.013 (B_m93.013) (Corr),m94.016 (B_m94.016) (Corr),m95.027 (B_m95.027) (Corr),m96.029 (B_m96.029) (Corr),m97.057 (B_m97.057) (Corr),m101.057 (B_m101.057) (Corr),m103.045 (B_m103.045) (Corr),m105.032 (B_m105.032) (Corr),m107.032 (B_m107.032) (Corr),m109.059 (B_m109.059) (Corr),m111.078 (B_m111.078) (Corr),m117.060 (B_m117.060) (Corr),m125.093 (B_m125.093) (Corr),m143.113 (B_m143.113) (Corr),m149.027 (B_m149.027) (Corr),m151.034 (B_m151.034) (Corr),m203.960 (B_m203.960) (Corr),m204.933 (B_m204.933) (Corr),m205.922 (B_m205.922) (Corr),m207.005 (B_m207.005) (Corr),m217.909 (B_m217.909) (Corr),m223.046 (B_m223.046) (Corr),m224.050 (B_m224.050) (Corr),m225.026 (B_m225.026) (Corr),m228.995 (B_m228.995) (Corr),m266.983 (B_m266.983) (Corr),m268.971 (B_m268.971) (Corr),m281.054 (B_m281.054) (Corr),m282.058 (B_m282.058) (Corr),m283.028 (B_m283.028) (Corr),m285.015 (B_m285.015) (Corr),m286.988 (B_m286.988) (Corr),m297.068 (B_m297.068) (Corr),m299.047 (B_m299.047) (Corr),m329.812 (B_m329.812) (Corr),m330.846 (B_m330.846) (Corr),m331.860 (B_m331.860) (Corr),m341.026 (B_m341.026) (Corr),m342.022 (B_m342.022) (Corr),m343.009 (B_m343.009) (Corr),m355.131 (B_m355.131) (Corr),m356.143 (B_m356.143) (Corr),m357.094 (B_m357.094) (Corr),m358.080 (B_m358.080) (Corr),m359.040 (B_m359.040) (Corr),m360.035 (B_m360.035) (Corr),m371.127 (B_m371.127) (Corr),m372.127 (B_m372.127) (Corr),m373.088 (B_m373.088) (Corr),m374.079 (B_m374.079) (Corr),m375.072 (B_m375.072) (Corr),m376.054 (B_m376.054) (Corr),m429.097 (B_m429.097) (Corr),m430.093 (B_m430.093) (Corr),m431.089 (B_m431.089) (Corr),m432.081 (B_m432.081) (Corr),m433.068 (B_m433.068) (Corr),m445.114 (B_m445.114) (Corr),m446.115 (B_m446.115) (Corr),m447.099 (B_m447.099) (Corr),m448.096 (B_m448.096) (Corr),m449.089 (B_m449.089) (Corr),E/N_Act [Td],p-Drift_Act [mbar],group_id
4383,44843.8022,4383.0017,4384,2816.657,758.9561,1115.468,1954.395,34320.1,3436.123,5761.249,28210750,1763362,18025.63,75011.97,35095580,669.2111,176.4084,40554.95,27879.54,164.4597,583816.1,4619.605,12137.74,1256.166,302.8601,229.8556,3558071,1239.097,805.5243,5416.515,9921.419,1019.941,314.3722,2449.021,178.0689,3876.627,266.7021,404.6128,9.886777,42.49615,87.43818,538.8607,681.3824,3642.461,531.4003,2538.738,160.1501,363.7653,59.79885,217.55,38.65391,371.886,146.1143,420.9767,65.20503,205.4259,605.0324,129.0671,94.61508,243.8979,128.5323,56.16271,110.6175,251.1436,38.80797,96.83309,191.3232,67.74876,118.1648,4928.764,279.6278,112.0708,32.18095,28.33456,27.2864,42.95527,47.2707,36.67693,34.08187,19.43891,46.97921,62.80526,33.33722,54276.75,510.1779,26.01686,40.02592,42.02383,89.68337,24.3908,33.02069,35.35887,84.05497,83.39826,187.3047,49.03175,262.8853,81.05281,321.9918,24.01548,74.04817,1541.298,34335.79,129.559,104.0718,30.27736,34.02199,93953.59,3465.303,5939.454,825.4271,435.0722,86.47822,14815,1340.947,8004.19,860.5755,558.9337,82.86657,267.5377,74.04821,58.66316,20.01293,7.003863,94.06078,23.01487,57.03696,15.00966,11.00708,175.8359,2.791414,188
4466,44843.8032,4466.0017,4467,2400.816,634.36,1371.172,1533.873,39212.34,4304.386,4196.937,28071010,1620482,17356.93,73527.65,36263080,1031.859,241.4241,42142.79,26086.66,283.2988,638090.1,4103.208,9928.411,1291.926,189.1119,274.0588,3588903,1103.548,636.7794,5387.307,9160.092,1022.556,546.3666,2642.074,175.5444,4369.078,277.0564,348.8185,10.96865,42.49615,92.58165,497.5359,802.1814,3116.072,488.1885,2539.08,89.83963,329.175,56.06137,168.3482,45.67964,417.5158,160.2208,258.6687,38.671,148.9349,605.3448,129.6059,108.1314,180.7357,275.3982,68.38246,123.9056,173.7651,50.00905,103.7902,203.1133,76.76828,92.55498,4407.874,219.9059,94.44855,56.06541,19.0897,23.87553,26.67338,29.34037,15.94644,20.98058,26.38156,39.81563,38.38083,18.39288,51444.87,561.4056,20.01295,25.01615,31.02009,82.05029,18.01096,34.02206,49.03135,25.01611,28.01806,134.178,50.59535,67.04374,24.81289,61.03974,19.01162,48.91405,1469.623,33014.25,168.2052,40.02523,19.08919,12.00774,9259.691,921.8738,787.7023,136.1365,66.04312,28.01813,1163.968,203.5295,785.973,140.5155,97.06717,24.01545,233.8674,63.08003,50.03239,18.17578,8.004507,65.61298,25.01555,43.02787,15.00967,7.004507,176.0284,2.788362,189
4467,44843.8032,4467.0017,4468,2157.004,479.8297,500.3219,1092.178,37352.82,3670.284,6244.336,27685040,1707351,17785.18,77675.02,37502250,1037.399,251.6219,40442.2,25610.6,382.9241,598792.1,4279.699,10539.07,1067.268,145.52,274.0583,3509236,1378.219,695.2504,5338.231,10074.05,951.4255,564.7296,2404.209,163.7204,4153.118,154.1461,327.3841,19.39865,63.7444,118.2989,498.7656,691.0486,3737.942,625.507,3023.17,126.4056,383.6178,41.10941,231.6882,56.22416,486.3313,114.7105,398.0046,50.5697,213.6394,647.2557,120.1912,71.02457,228.0476,323.1606,72.18066,114.349,204.9084,47.83627,131.693,172.5769,78.03445,98.22392,4630.802,246.6425,134.6682,71.5135,29.73904,25.58103,31.67587,37.49051,36.8513,16.48474,27.52049,55.49538,58.22561,21.84161,51124.73,517.2403,19.01227,29.01523,29.33149,78.32457,22.0142,29.01879,39.60376,50.03252,63.69767,152.7902,32.02069,188.7964,57.96372,198.2719,23.8748,64.04101,1430.033,32615.72,169.6556,61.16415,20.01227,23.01131,53520.46,2883.79,3468.577,474.3831,243.2285,50.59526,7381.478,859.4708,4205.905,552.1994,312.7249,73.0474,91.05959,33.48265,36.02328,11.00708,10.00644,44.47382,23.01359,24.01547,6.00322,6.003863,175.9802,2.789125,189
4468,44843.8032,4468.0017,4469,1988.113,667.0972,1250.813,825.2408,40451.75,4513.459,5608.191,27724220,1731249,17780.91,72891.68,38022420,958.554,418.5555,40842.8,26429.54,396.1292,589018.1,4249.908,10650,1162.308,218.3595,321.6983,3442910,1273.351,890.6138,5685.325,10301.11,824.8563,516.5132,2653.575,165.7308,4349.069,252.4548,459.4474,21.93738,42.40277,108.012,587.0265,683.6498,3813.459,542.4764,3235.769,121.3478,330.0649,23.58523,208.5926,35.06448,476.4827,159.4784,377.1958,44.62037,172.2984,632.6547,114.8269,79.19791,226.7317,373.7768,56.59502,136.3844,185.0085,56.9151,109.3202,166.7973,78.03435,120.288,4707.974,229.4422,117.7737,76.87718,40.14293,25.58095,21.673,26.13128,27.10893,28.47373,35.76461,56.70609,67.4536,31.03805,50869.39,496.3197,15.00969,23.36665,41.02655,64.04184,11.00713,22.01357,40.02599,73.04744,71.0463,162.2048,38.02462,168.9247,53.03436,239.4468,18.01164,56.03634,1482.617,32050.68,153.1802,76.04958,22.01355,30.01937,59430.68,2985.394,3773.194,530.8085,266.5566,51.39266,8716.166,954.7662,4745.813,617.1716,372.4037,74.04813,50.03246,24.01549,23.01484,6.003863,7.176493,33.0213,7.003863,14.00901,3.001932,2.000644,175.884,2.790651,189
4469,44843.8032,4469.0017,4470,1670.52,416.8813,1000.645,1172.148,39548.07,4877.866,5248.118,27787690,1725179,17599.28,80541.46,37399930,859.52,264.6123,41452.05,25517.03,264.0852,584545.5,3748.835,10320.51,1051.999,196.3183,225.1931,3586069,1193.946,796.646,5446.814,10336.23,981.66,569.5325,2419.059,177.2243,4244.581,300.4893,459.9053,21.93729,53.12044,62.16308,478.7376,603.0324,3738.334,639.6011,2980.545,132.3029,336.8087,67.27376,294.1259,59.73816,510.9397,226.5383,389.2507,38.67096,211.0387,623.4923,114.3098,109.1981,231.426,373.002,68.38557,121.7157,209.6203,58.88585,114.1695,196.5714,62.02747,92.56209,4709.601,243.8285,124.507,53.635,31.28664,34.10823,33.34203,27.71033,33.48754,22.47934,33.19915,61.53312,49.54361,25.29029,50936.8,563.0783,27.01747,19.01232,55.53599,55.03568,15.00966,38.0246,23.0142,53.03431,69.04498,172.2226,41.02657,195.2783,51.79924,214.3255,22.01425,60.03844,1448.115,31593.23,133.1092,61.0396,29.15945,34.02196,59408.74,2917.033,3762.758,512.4252,236.0462,39.02524,9109.57,931.6944,4742.869,625.2584,383.0759,55.8331,27.01745,10.00517,14.00903,6.00322,7.003864,17.011,12.00711,11.00708,7.004523,3.001932,175.8119,2.791795,189
4470,44843.8032,4470.0017,4471,1631.786,416.9363,750.487,766.6066,37841.29,4535.253,6781.275,27499340,1753588,17179.98,76587.97,39241170,782.1174,181.2656,40493.23,26720.02,396.1285,592046,4303.232,11355.33,973.5482,175.785,193.8536,3540344,1370.899,809.1166,5330.678,9927.176,1171.093,567.6213,2443.345,253.2611,4133.151,269.0538,446.6778,16.45297,31.8722,66.8649,542.1262,746.8948,3589.57,609.1791,3045.705,135.8048,297.145,37.37427,157.369,49.19594,540.6013,202.3508,396.8216,52.60928,234.618,689.7454,159.9391,137.868,261.2328,353.1037,46.35172,98.47309,209.8119,45.27617,124.0622,225.7974,98.04192,74.83743,4880.297,269.7608,89.78326,55.42279,28.13002,40.9297,23.34015,40.75055,31.89288,16.48484,48.59743,66.35944,51.17455,25.29031,53981.16,545.8645,25.01618,25.01623,42.02726,55.03522,12.00776,35.02269,40.02538,60.03919,78.48088,159.1995,30.3478,192.2765,50.03251,210.3467,23.01487,53.03442,1555.66,34287.84,155.1775,62.04061,25.01618,24.01552,57357.49,2846.114,3624.181,530.3544,270.5654,44.02863,8652.65,938.4507,4742.108,597.1027,325.2225,65.55814,17.46409,13.00708,10.00645,6.00322,6.003863,8.004507,7.003863,4.001932,3.001288,1,175.8119,2.791795,189
4471,44843.8032,4471.0017,4472,1750.85,488.9226,771.8237,1834.525,38110.43,3637.333,6353.833,27847600,1741720,20114.81,73298.7,39951890,755.5331,182.1614,39424.39,26500.97,343.956,589391.1,3702.58,10767.62,1136.797,287.2888,229.8573,3543555,1323.568,726.7573,6001.658,10026.93,895.968,568.8526,2338.289,208.8873,4034.348,231.3404,447.7231,21.93729,48.87619,113.1553,569.8832,779.57,3679.735,552.2942,2889.427,135.8043,345.1115,34.00919,225.718,37.247,503.8019,185.3541,455.824,41.64564,212.8178,632.8639,100.9744,104.7946,225.7115,285.262,73.10178,158.5884,220.5352,60.36803,144.9863,244.6925,97.52764,141.3055,4814.383,246.9318,132.3874,46.14839,43.6337,29.53811,29.2924,50.53076,28.82823,28.47375,26.38141,57.91368,61.00624,16.48895,52882.09,518.1222,27.01745,27.97126,37.02401,64.04167,13.00839,28.01814,46.02982,78.91845,55.03571,161.2364,44.02844,170.3328,53.03439,267.5522,11.00708,48.03125,1552.744,33413.29,155.5848,59.906,23.01427,25.0155,56709.57,2885.2,3525.459,473.8326,230.1256,48.03104,8246.283,908.8389,4600.271,568.5989,320.2219,81.33418,13.00776,7.003863,8.004523,3.001288,3.001288,8.004507,7.003863,9.005167,6.003863,3.001288,175.8359,2.791414,189
4472,44843.8033,4472.0017,4473,1885.342,899.3443,1000.647,1348.039,31818.6,4321.301,5627.759,28233610,1751573,19876.63,77488.39,35068650,916.3383,194.0482,42080.95,26273.85,237.677,595736.8,4454.022,11118.84,1175.416,103.91,212.1734,3563719,1338.848,815.6162,5450.644,10305.87,1160.21,563.0908,2621.993,146.2888,3833.533,248.8602,442.1114,16.45297,69.05659,82.09359,544.6823,707.2175,3385.62,560.5986,2830.673,121.088,383.2582,59.79663,190.294,66.76608,436.5918,154.6867,422.7108,68.39468,163.5362,639.1476,143.3938,115.534,191.3324,326.8827,63.65967,110.3888,176.0969,49.71445,130.5091,185.5356,74.03258,133.6355,4704.135,258.6149,111.6295,78.29472,24.43486,32.40258,21.67297,47.08605,51.13475,16.48477,38.8291,45.84816,41.22943,31.03811,52847.38,523.1839,33.02136,24.01553,44.02851,51.03315,17.01098,31.80188,40.02533,77.05016,73.98558,151.1758,37.50869,190.2715,54.0351,244.3426,18.01164,59.03844,1476.517,33324.88,163.2016,56.03575,17.01096,21.01357,56460.41,2846.559,3572.91,495.2979,242.1572,53.25321,8464.935,929.306,4586.347,581.873,327.8123,69.35761,10.6944,6.003236,6.003863,6.003879,3.001288,7.00388,1,7.004507,4.001932,2.000644,175.884,2.790651,189
4473,44843.8033,4473.0017,4474,2274.272,707.9241,1084.038,1417.582,37416.82,4170.933,6185.116,27872330,1767470,16609.61,76548.32,36078370,664.8763,246.9707,40611.48,27175.68,304.4209,601032.8,4257.616,10646.59,1085.866,196.2481,167.9711,3651488,1259.627,709.5361,5158.608,9880.495,927.9331,531.4856,2155.578,178.8365,3856.654,176.6636,420.6356,10.96512,42.48931,61.72116,600.8516,737.5217,3622.461,597.5654,2762.334,121.3473,355.8851,63.53627,201.7302,52.71006,453.7639,156.3558,350.241,68.41816,224.8748,625.8422,157.1817,102.725,233.0172,378.4649,73.10188,126.1586,184.8872,56.36853,110.7555,226.7295,66.02905,78.77618,4741.953,248.6585,108.5028,44.68948,17.45341,35.81334,37.76496,28.9902,28.77217,20.98061,27.76991,56.37703,41.59791,24.14075,52637.93,524.8232,25.54773,20.01296,42.02724,75.87777,19.01103,32.02073,32.01369,72.26583,57.31839,178.2453,32.02069,214.3716,80.05215,219.3741,22.01422,67.0434,1493.15,34067.19,157.1835,59.03841,19.01225,23.01486,57972.07,2849.928,3661.321,530.261,221.1713,54.03502,8565.567,932.1234,4750.38,629.2656,336.029,71.04642,10.35041,11.00645,12.46116,5.002576,4.001932,5.002575,4.001932,12.00774,1,3.001288,175.8359,2.791414,189
4474,44843.8033,4474.0017,4475,1973.134,733.2205,500.3219,1334.194,36801.17,4668.229,4448.555,28674060,1752715,17428.64,73663.39,37723220,1116.397,194.0488,40464.79,27464.11,237.9085,608716.4,4083.362,10885.77,1199.335,182.1674,232.9802,3646828,1359.996,795.1172,5496.496,10361.36,1098.114,582.5091,2572.113,160.339,3824.497,260.6548,329.5436,16.67791,64.99969,82.29467,504.0349,730.7852,3790.642,723.1185,2716.257,147.3707,304.7618,41.11169,157.3692,38.65392,455.5553,174.4868,411.2797,32.72159,177.3858,660.842,111.8655,106.9065,284.7516,285.3806,70.74361,92.36583,193.8344,58.21197,132.397,201.6112,64.02814,76.46838,4688.875,223.7152,106.4864,57.20429,40.14293,20.93108,31.67595,43.5267,44.69995,8.991679,30.54689,49.46785,43.02903,29.88853,52661.5,529.7279,21.01357,25.01615,38.02459,58.03771,12.00712,34.02199,43.02657,68.04443,58.03764,176.2748,49.44608,216.842,65.03883,237.2379,15.00969,57.03634,1584.568,33538.96,157.0977,53.0344,11.87483,19.01225,59485.44,2886.102,3664.652,507.8431,243.0023,52.0337,8652.326,908.0315,4800.056,682.4793,367.126,74.04818,21.01293,9.005795,12.00773,6.00322,6.00322,8.004523,4.001932,7.003863,6.00322,6.002575,175.9802,2.789125,189
4475,44843.8033,4475.0017,4476,2783.569,166.774,917.2582,1232.893,37602.97,3850.74,4391.577,28304050,1739877,18030.78,77304.46,37469400,843.7904,246.9709,41386.11,26173.39,229.3464,610059.8,4175.858,11106.97,1397.666,197.5105,219.0981,3537553,1215.104,684.4896,5879.352,9872.357,1058.739,515.8267,2611.115,165.3706,4034.515,220.3299,374.4828,16.45297,100.9289,81.4809,523.8914,629.0462,3784.426,550.2289,2764.783,140.8777,351.5382,37.37426,153.6961,50.30128,476.3478,188.4955,349.9472,26.20865,151.8094,592.256,140.5285,124.3513,240.771,314.7491,44.80432,123.5364,220.131,60.36053,125.3243,224.7703,70.29659,85.82308,5001.235,250.6253,109.6356,62.11347,22.6895,34.10807,41.67886,40.64878,38.27163,19.48197,36.10086,56.46193,54.4779,25.29024,52730.86,560.5396,25.01626,29.01875,45.02932,82.05352,20.0129,29.01874,39.02523,53.03093,68.04429,191.2978,49.0318,194.2991,55.03558,229.4027,12.75824,57.03715,1585.25,33403.79,176.8064,56.05131,22.01423,27.01747,59341.41,3034.081,3827.929,558.0543,262.512,49.03175,8756.937,979.2711,4835.272,617.5475,361.8875,59.72634,64.04091,35.02267,27.01684,6.003863,4.001288,23.01354,14.00901,15.00968,12.0071,5.003219,175.884,2.790651,189
4476,44843.8033,4476.0017,4477,2151.751,750.4292,416.9349,1334.2,36459.98,3936.842,5360.458,28348930,1781912,18767.26,78037.61,36220310,779.1317,246.9084,41265.16,25653.16,306.8439,618809.4,4379.382,11667.68,1029.236,179.5545,203.3332,3592970,1440.215,685.5258,5205.772,10289.14,1007.404,509.5151,2746.836,108.1041,3811.281,341.3972,464.8054,5.484323,53.13759,87.43843,492.373,603.8684,3555.421,555.4608,2893.85,105.4789,402.3936,56.06143,201.2861,66.76603,518.623,160.1227,390.9875,50.56979,186.9904,709.8369,117.8547,78.50094,235.4971,345.8649,73.10179,87.86043,195.947,64.03177,110.3914,199.5287,72.05532,120.4271,4581.444,268.5139,103.2269,48.44609,20.54199,35.15392,31.6759,40.94794,40.45232,19.65178,34.94022,62.73983,41.86594,35.63642,52591.84,548.808,18.01161,25.01612,41.65208,98.05603,18.01164,40.02244,52.03378,72.4536,66.04288,166.009,43.02794,192.6773,60.57051,259.5408,21.01354,68.04443,1600,33324.87,142.6407,78.36294,24.01553,27.47022,58920.5,2918.103,3779.173,567.1051,294.9522,68.04422,8699.317,904.379,4818.022,645.7332,343.6736,69.04502,260.4893,69.34182,59.3944,15.00901,14.00901,82.0535,36.02331,40.0258,16.01033,12.00773,175.8116,2.791032,189
4554,44843.8042,4554.0018,4555,1139.41,1308.952,833.8753,1334.202,32206.22,3933.872,6503.477,27371490,1712116,17168.37,76119.65,34174330,766.9611,299.8932,41368.8,27369.98,382.9241,609267.4,3952.712,9157.668,1034.373,142.4517,201.33,3646114,1365.609,845.4387,5297.991,9455.163,983.4144,295.9518,2479.876,165.3709,4614.36,224.0919,458.1382,32.90602,84.99264,71.98965,497.6624,707.7004,3275.061,484.8875,2714.176,105.4637,332.3179,29.89949,245.1913,52.70773,346.002,158.037,265.5794,41.64569,160.617,557.5112,137.8789,94.61481,150.2726,138.4286,87.25068,105.8831,178.3932,38.80659,106.7012,196.056,72.03168,90.59257,4347.037,241.6926,82.88157,17.87831,24.43492,34.71428,37.76492,32.60046,24.02559,17.98343,13.88405,20.50672,48.8486,37.93546,49765.19,519.5521,32.01719,49.31329,32.02074,271.3253,46.02972,77.0505,84.96164,20.01294,16.63442,176.8114,43.02448,70.04556,25.01613,53.03436,24.0142,54.03153,1348.26,32094.16,156.6519,189.2593,65.04234,55.78271,6145.606,604.2484,743.1521,127.1052,223.3581,52.03368,790.1426,127.1161,554.0884,106.0733,47.03052,16.00966,4757.47,729.9584,495.993,100.065,32.02069,1199.861,260.0276,418.4567,115.0789,40.02597,175.8096,2.786454,190
4555,44843.8042,4555.0018,4556,1717.099,416.9363,845.2645,1137.945,34620.75,4173.799,5840.179,27803750,1751440,19299.84,73977.88,36708200,836.1082,266.748,39785.3,27280.38,290.4934,580249.6,4055.918,9409.048,1092.262,166.2986,190.832,3595536,1230.85,717.1174,5633.912,10099.62,824.2756,189.5473,2583.344,233.6953,4252.668,277.172,423.317,21.93729,62.91439,61.72116,447.3586,584.0612,3328.806,579.0255,2807.792,128.9003,290.2771,32.14766,196.8257,35.13998,393.3239,170.3685,365.3871,45.65452,158.3264,553.2844,101.1683,110.8348,314.321,163.1481,54.23687,130.6476,171.1077,43.01907,106.9931,189.7597,91.69672,98.47035,4348.611,252.3463,126.1625,33.9688,24.43481,37.51883,33.34311,34.23056,52.62337,25.47647,28.78954,40.96083,41.39301,33.33716,50323.3,499.8699,25.0162,48.03115,33.02135,264.1598,43.02434,69.04502,80.38046,71.04618,68.10688,181.8799,50.03251,226.1938,65.44884,243.6636,23.01418,52.03304,1360.769,31967.55,166.6462,246.8012,62.04023,64.29189,69773.85,3173.205,5103.453,672.6826,560.2405,96.06277,10539.55,1078.034,5783.617,698.6089,439.928,86.59967,3224.78,538.1077,402.7245,62.04014,38.71259,915.2358,192.2572,313.5084,88.0573,45.02913,175.7134,2.78798,190
4556,44843.8042,4556.0018,4557,2607.825,333.5493,1088.706,1278.009,36415.7,3937.95,5143.564,28481230,1787334,18394.48,77295.73,36854000,732.7749,355.9854,39186.59,26357.53,223.3374,565965.2,4021.757,10022.35,1238.509,203.4023,309.4212,3480732,1244.896,752.2111,5607.245,10274.03,854.6782,361.179,2545.372,203.5337,4328.403,263.14,541.9653,16.45297,74.36835,87.43834,419.6458,608.4789,3601.66,564.6699,2725.756,128.9007,425.2856,60.06164,201.2743,35.14015,364.0709,130.5354,465.7887,59.4939,161.0958,606.5007,110.293,115.6395,230.5174,131.0125,66.02738,117.0251,149.6519,63.02951,110.0178,164.9856,69.60886,111.5572,4318.165,248.9337,100.4675,35.22584,24.43481,20.46476,50.01466,35.86047,38.27158,23.97789,23.60439,31.36974,43.03304,37.93136,49816.18,517.3738,17.01098,45.02914,42.75077,175.0096,38.02468,69.11551,81.05296,88.69891,80.0523,209.3308,56.03638,260.4522,62.04051,269.8042,26.01684,74.0482,1337.213,31498.16,162.1197,201.6055,56.03638,50.03242,80416.25,3212.561,5578.916,796.1713,527.804,82.72561,12687.37,1158.913,6966.105,803.925,447.9335,85.0555,1944.023,359.9383,248.4698,47.03045,32.02074,611.2338,151.5487,202.2861,63.45532,29.60504,175.5213,2.791032,190
4557,44843.8042,4557.0018,4558,1500.974,583.7103,667.0959,1408.627,33863.33,4009.668,6212.104,27626580,1782216,20859.9,76749.61,38286760,1001.546,211.6889,39510.12,26016.69,185.1176,567144.9,3952.55,10881.98,1062.143,195.1257,212.1738,3566149,1581.313,859.0255,5919.302,9999.699,892.8347,257.2487,2401.864,134.0902,4238.621,176.1106,397.7167,0,63.73748,85.90109,482.7701,626.9401,3537.696,614.2323,2763.965,87.87909,328.5003,44.84676,186.6477,42.16796,323.0768,149.3725,515.9008,56.36235,142.8334,669.9295,129.6059,101.3309,219.9315,180.4519,75.64404,141.8585,193.0876,38.80808,140.1337,200.1206,71.0784,100.44,4610.369,269.1078,131.8642,21.45394,19.19878,46.04588,40.01168,47.47453,33.4876,23.97783,26.38147,36.19594,56.98996,26.43985,52345.1,572.2621,19.00447,41.12029,37.02396,147.2726,31.66113,60.75486,71.04632,76.04956,75.48664,173.0023,58.03761,224.017,71.04613,266.5408,29.24488,54.61358,1414.788,33131.14,179.2239,144.0553,37.02406,44.02863,77007.84,3198.552,5152.438,712.7558,453.8362,84.80519,12148.43,1164.32,6339.734,778.2275,454.8211,90.59025,1196.538,253.4072,200.2853,25.01618,13.00839,346.908,86.05595,154.1741,44.02848,22.01423,175.3774,2.793321,190
4558,44843.8043,4558.0018,4559,1808.178,1057.001,1084.359,1167.423,37706.07,4135.836,4966.969,27849810,1788304,18456.6,75922.41,37537740,887.9001,328.1806,41249.64,26518.84,282.1641,574332.1,4006.909,10702.25,1128.175,170.5768,252.4051,3535130,1302.234,810.2853,5844.794,10426.49,954.0208,316.6368,2417.686,178.0914,4108.401,254.1037,390.7475,16.45297,63.74466,77.15153,417.1322,685.6992,3521.62,579.3718,2671.549,140.6192,353.6279,33.63678,204.9462,49.19601,467.0428,205.0933,426.6107,62.4583,172.5944,608.3344,121.3334,113.834,251.0714,175.9328,66.02734,94.61887,206.8853,62.52424,136.7441,169.9469,77.30827,88.34621,4700.134,191.1547,96.89132,34.91864,34.89465,40.92953,36.67749,40.75066,49.43414,20.98061,24.9929,24.13051,47.81257,36.78185,53312.97,526.5786,21.01362,42.0239,41.02657,124.1254,21.01361,66.03522,53.03457,80.61509,91.5287,207.0172,50.03241,210.5592,58.03764,274.9197,31.02004,69.84244,1494.717,33432.62,118.0994,136.14,40.026,37.02397,74013.66,3288.447,4897.695,656.5132,379.4436,82.22535,11481.84,1171.005,6192.826,730.54,459.1188,81.05286,612.2543,164.1952,112.7723,32.0207,23.01486,198.2614,76.0495,82.05336,35.02272,12.00708,175.3774,2.793321,190
