,AbsTime,RelTime,Cycle,m15.007 (B_m15.007) (Corr),m15.970 (B_m15.970) (Corr),m16.978 (B_m16.978) (Corr),m17.009 (B_m17.009) (Corr),m18.017 (B_m18.017) (Corr),m18.887 (B_m18.887) (Corr),m18.939 (B_m18.939) (Corr),m19.007 (B_m19.007) (Corr),m19.440 (B_m19.440) (Corr),m19.735 (B_m19.735) (Corr),m20.007 (B_m20.007) (Corr),m21.006 (B_m21.006) (Corr),m26.996 (B_m26.996) (Corr),m27.985 (B_m27.985) (Corr),m28.988 (B_m28.988) (Corr),m29.972 (B_m29.972) (Corr),m30.984 (B_m30.984) (Corr),m31.964 (B_m31.964) (Corr),m32.970 (B_m32.970) (Corr),m33.003 (B_m33.003) (Corr),m33.965 (B_m33.965) (Corr),m36.636 (B_m36.636) (Corr),m36.913 (B_m36.913) (Corr),m37.001 (B_m37.001) (Corr),m37.661 (B_m37.661) (Corr),m37.748 (B_m37.748) (Corr),m38.000 (B_m38.000) (Corr),m38.998 (B_m38.998) (Corr),m41.003 (B_m41.003) (Corr),m41.998 (B_m41.998) (Corr),m43.010 (B_m43.010) (Corr),m43.974 (B_m43.974) (Corr),m44.978 (B_m44.978) (Corr),m45.958 (B_m45.958) (Corr),m46.988 (B_m46.988) (Corr),m49.971 (B_m49.971) (Corr),m50.992 (B_m50.992) (Corr),m53.004 (B_m53.004) (Corr),m55.007 (B_m55.007) (Corr),m57.031 (B_m57.031) (Corr),m59.022 (B_m59.022) (Corr),m60.022 (B_m60.022) (Corr),m60.999 (B_m60.999) (Corr),m61.997 (B_m61.997) (Corr),m62.984 (B_m62.984) (Corr),m69.034 (B_m69.034) (Corr),m71.042 (B_m71.042) (Corr),m73.022 (B_m73.022) (Corr),m74.020 (B_m74.020) (Corr),m75.009 (B_m75.009) (Corr),m76.008 (B_m76.008) (Corr),m77.003 (B_m77.003) (Corr),m78.012 (B_m78.012) (Corr),m79.012 (B_m79.012) (Corr),m81.009 (B_m81.009) (Corr),m83.048 (B_m83.048) (Corr),m85.052 (B_m85.052) (Corr),m87.020 (B_m87.020) (Corr),m88.040 (B_m88.040) (Corr),m89.024 (B_m89.024) (Corr),m90.913 (B_m90.913) (Corr),m91.012 (B_m91.012) (Corr),m92.999 (B_m92.999) (Corr),m94.004 (B_m94.004) (Corr),m95.015 (B_m95.015) (Corr),m96.018 (B_m96.018) (Corr),m97.048 (B_m97.048) (Corr),m103.036 (B_m103.036) (Corr),m105.016 (B_m105.016) (Corr),m109.055 (B_m109.055) (Corr),m111.074 (B_m111.074) (Corr),m117.052 (B_m117.052) (Corr),m143.096 (B_m143.096) (Corr),m145.080 (B_m145.080) (Corr),m149.010 (B_m149.010) (Corr),m203.904 (B_m203.904) (Corr),m204.919 (B_m204.919) (Corr),m205.907 (B_m205.907) (Corr),m206.995 (B_m206.995) (Corr),m217.894 (B_m217.894) (Corr),m223.026 (B_m223.026) (Corr),m224.030 (B_m224.030) (Corr),m225.006 (B_m225.006) (Corr),m226.981 (B_m226.981) (Corr),m228.961 (B_m228.961) (Corr),m266.950 (B_m266.950) (Corr),m281.024 (B_m281.024) (Corr),m282.023 (B_m282.023) (Corr),m282.999 (B_m282.999) (Corr),m286.948 (B_m286.948) (Corr),m299.016 (B_m299.016) (Corr),m329.784 (B_m329.784) (Corr),m330.790 (B_m330.790) (Corr),m331.836 (B_m331.836) (Corr),m340.985 (B_m340.985) (Corr),m341.976 (B_m341.976) (Corr),m342.979 (B_m342.979) (Corr),m355.034 (B_m355.034) (Corr),m356.089 (B_m356.089) (Corr),m357.041 (B_m357.041) (Corr),m358.038 (B_m358.038) (Corr),m358.992 (B_m358.992) (Corr),m359.986 (B_m359.986) (Corr),m371.055 (B_m371.055) (Corr),m372.078 (B_m372.078) (Corr),m373.044 (B_m373.044) (Corr),m374.041 (B_m374.041) (Corr),m375.033 (B_m375.033) (Corr),m376.015 (B_m376.015) (Corr),m429.048 (B_m429.048) (Corr),m430.055 (B_m430.055) (Corr),m431.052 (B_m431.052) (Corr),m432.050 (B_m432.050) (Corr),m433.036 (B_m433.036) (Corr),m445.069 (B_m445.069) (Corr),m446.076 (B_m446.076) (Corr),m447.060 (B_m447.060) (Corr),m448.057 (B_m448.057) (Corr),m449.050 (B_m449.050) (Corr),E/N_Act [Td],p-Drift_Act [mbar],group_id
3520,44843.9171,3520.0013,3521.0,1318.2420000000002,250.1073,1917.815,750.4856,32133.58,4614.765,4066.478,26533990.0,1320274.0,15470.43,74010.55,37174400.0,976.9304,267.6965,39626.6,25342.45,157.1213,389571.6,2968.441,7123.304,925.2531,143.6885,106.1087,3294322.0,1151.464,727.1854,5584.571,9273.021,813.8912,303.6282,2485.115,184.4549,7107.145,228.4774,567.1916,82.31314,354.6236,532.9047,3815.8520000000003,539.6746,1988.3210000000001,85.93585,1082.539,74.75819,245.2802,317.9842,151.0294,307.4592,56.52646,219.8273,22.93095,590.1229,104.7975,81.83303000000001,202.3068,124.4579,52.32724,90.13544,191.6163,101.6263,78.28094,190.2933,49.541709999999995,76.12817,4119.0109999999995,196.8833,105.8228,43.63861,29.090320000000002,34.23203,37.886959999999995,49.458290000000005,38.61316,17.91609,50.888870000000004,53000.41,535.7595,25.01613,33.02134,51.03308,92.36548,17.01096,31.02008,23.01483,46.79237,60.710730000000005,291.6959,70.04226,195.6517,218.3854,72.0471,1046.487,33582.84,144.1597,54.03154,16.01035,13.68069,54054.62,2708.697,3410.948,475.9818,239.4346,51.017379999999996,8305.465,863.0793,4434.981,562.2016,293.6819,47.014790000000005,33.3341,13.0084,21.01354,10.00644,7.004507,13.00774,16.15103,6.00322,7.0038800000000005,2.0,175.5693,2.790269,284
3521,44843.9171,3521.0013,3522.0,1648.6970000000001,750.4292,865.1428,1004.8810000000001,36144.46,3270.8909999999996,5568.103,26907530.0,1296287.0,18676.44,72322.81,37380160.0,810.4032,274.5201,39355.53,25700.14,251.7815,395084.9,3269.116,7471.215,933.0217,160.4738,221.06,3194764.0,1375.536,666.3521,5974.733,9757.348,804.2351,400.3731,2677.0,178.094,7222.05,250.5599,631.9751,92.58391,428.5604,575.1974,3608.855,584.0258,1992.735,82.06765,1034.461,100.9238,261.8203,351.5857,190.6974,327.8079,56.52665,230.0844,20.06454,608.8568,85.49242,110.8573,237.9167,178.0158,42.45145,139.2623,149.7408,97.51527,94.27486999999999,148.8078,64.4808,80.75993000000001,4005.175,233.1963,92.09074,29.67318,37.51954,52.455890000000004,44.6522,26.971740000000004,34.993179999999995,13.150820000000001,43.037620000000004,52570.23,553.0931,31.02011,34.02199,34.90187,78.05041999999999,14.00905,37.0234,22.0142,43.02734,51.752359999999996,267.9186,55.035740000000004,219.3858,225.4012,77.99615,1002.431,33118.67,136.1326,60.03918,22.01069,19.01162,54579.92,2697.772,3353.9440000000004,470.1558,237.2282,43.02785,8315.942,877.3121,4548.541,558.0554,314.7414,69.34187,28.01742,14.007729999999999,14.008370000000001,8.004507,8.004507,15.009689999999999,2.000644,9.005151,3.001288,4.001932,175.5453,2.790651,284
3522,44843.9171,3522.0013,3523.0,1689.609,1084.035,750.4842,700.1575,36265.79,3794.6740000000004,5175.856,26143400.0,1305779.0,19735.45,71536.78,37302400.0,779.601,90.23135,39910.93,24738.27,171.7241,398223.9,3607.438,7549.871999999999,807.8873,160.4387,229.9025,3192938.0,1416.094,681.3824,5507.621999999999,10004.97,869.9376,338.2877,2641.038,171.734,6625.44,194.3907,568.8895,69.12004,426.6401,471.0213,3668.607,558.7885,1863.487,82.28128000000001,965.2516,67.28239,260.5254,291.8815,187.7594,406.397,41.651140000000005,205.9648,25.79727,577.6057,125.0072,81.11466,201.122,159.441,66.03558000000001,85.61118,151.9852,90.57339,115.0376,218.965,79.27193,86.13217,4145.777,172.0126,80.43395,39.83383,22.174139999999998,48.41904,19.1366,50.957,38.74519,11.912989999999999,61.356759999999994,52200.87,510.4446,18.035079999999997,29.01875,32.020720000000004,89.85945,21.01359,31.019479999999998,34.022079999999995,37.02332,60.03918,266.2413,61.2352,227.5918,212.4724,89.01156999999999,1017.1360000000001,32845.19,143.3242,46.02988,18.01162,27.689759999999996,53823.52,2707.6040000000003,3352.031,460.9495,226.3856,40.02241,8253.993,905.9906,4409.899,562.7462,329.0468,57.34975,43.18414,17.01095,15.27545,7.003863000000001,6.7843350000000004,21.012929999999997,8.005167,9.005794999999999,6.0038800000000005,7.004523,175.3296,2.7940840000000002,284
3523,44843.9171,3523.0013,3524.0,1417.595,255.319,667.0422,1004.8810000000001,36065.43,4087.506,5705.031,26489240.0,1319975.0,18658.28,71420.64,36568080.0,752.0408,179.4629,39868.14,23560.76,156.3216,405934.7,3713.328,7200.478,1004.209,269.3638,247.5873,3209708.0,1309.623,831.7156,5487.781999999999,9645.27,896.8692,262.2286,2785.0820000000003,108.1241,6983.698,262.3367,527.3787,72.02372,415.5282,583.2292,3866.03,603.6262,1939.819,97.65426,1153.785,74.7583,186.7029,363.2844,140.6399,334.7778,32.72583,198.7059,31.52999,622.4539,143.4077,97.33784,215.6479,137.1883,51.885020000000004,103.6557,147.5721,80.02684,99.03626,182.9099,56.03759,86.66948000000001,4366.6359999999995,221.7751,108.3103,52.36645,29.090320000000002,36.154990000000005,39.86789,48.60348,37.4065,14.29558,60.48519,54971.58,540.1965,25.90745,48.03109,41.02665,92.36542,24.015539999999998,27.01744,24.40642,36.320370000000004,71.04626,239.4504,58.35049,212.3811,214.7301,89.05826,1060.781,35083.52,136.1366,64.04172,28.01813,29.018759999999997,53120.78,2786.039,3327.0029999999997,474.1686,237.4296,47.01494,7962.768,943.9462,4232.458,573.1368,319.7775,62.04025,122.1055,44.02843,29.018690000000003,20.01291,10.00647,48.03051,15.009670000000002,29.018790000000003,11.00708,14.00901,175.4973,2.791414,284
3598,44843.918,3598.0013,3599.0,970.7886,500.2147,833.8754,1104.56,33402.26,3605.842,4291.3009999999995,25466800.0,919815.3,14582.6,66201.91,34712720.0,453.1013,211.7581,39102.33,25671.83,115.2221,550324.3,3051.072,4141.508,1044.86,125.7267,151.0803,2650348.0,944.4987,503.3387,4196.814,7556.823,529.7911,239.9853,1831.9370000000001,176.3054,6817.793000000001,222.0153,445.6446,73.79233,463.6721,690.9777,2120.223,336.5092,1948.714,82.01605,607.0758,44.85488,219.6531,262.2645,129.7286,217.8767,23.80057,179.2325,11.46545,682.6247,144.4099,86.52238,186.5764,75.50889000000001,42.67242,95.46838000000001,167.4738,60.38276,108.0956,177.25,47.13042,63.02514,3335.155,204.2958,79.12420999999999,27.92868,25.58459,19.56105,33.48897,42.51495,19.30654,11.91301,62.293569999999995,50436.2,488.4757,18.01096,95.06947,34.022040000000004,528.8721,72.04715999999999,148.1015,85.67628,142.1552,8.005167,179.5782,52.033840000000005,76.04952,27.016820000000003,56.035790000000006,1194.742,34405.42,138.0709,417.9423,109.8374,111.0763,39.02458,15.009689999999999,291.3981,73.97001999999999,287.5963,82.04982,3.000644,4.000645,5.002576,9.005167,5.0032190000000005,3.001288,21340.32,1879.2,1684.221,281.9388,93.06068,4125.191,628.3667,1215.521,269.8261,118.4634,175.8834,2.789125,285
3599,44843.918,3599.0013,3600.0,750.4857,667.0449,917.261,1054.234,35552.71,3367.563,5384.607,25171900.0,1159543.0,18398.01,68949.24,36868020.0,456.5839,194.1111,38463.62,25192.29,198.1433,455013.5,2987.34,4250.549,889.1022,187.6438,186.0699,2995509.0,1311.391,685.3055,5102.141,8555.163,638.2407,219.775,1913.523,224.4571,6709.729,269.2231,452.7951,65.27155,412.518,560.4783,3124.742,391.315,2265.0429999999997,105.3905,834.3704,64.61024,251.3718,327.5263,109.9687,242.4607,35.701,175.7858,22.9309,513.9307,117.4664,113.0223,194.3605,150.8252,76.71284,96.88768,142.8309,60.38245,122.4921,172.0462,66.03725,39.39503,3829.763,235.7811,66.86375,43.2432,40.93708,45.6427,39.095420000000004,35.969609999999996,32.5799,16.6782,66.51012,51284.47,528.8763,20.77903,80.05235,39.90876,567.1118,86.58935,161.6549,92.68138,166.23,14.00905,204.3638,44.810359999999996,81.55341999999999,53.034490000000005,55.03578,1134.0810000000001,32534.08,147.1621,463.4391,105.9557,107.0737,4684.8679999999995,537.3529,945.3773,162.1868,423.2939,82.05346999999999,600.1161,96.07025,383.9606,87.05671,36.02272,13.00708,18366.56,1642.588,1492.4070000000002,245.4463,110.9897,4523.927,665.4479,1294.49,256.0786,135.1219,175.7872,2.790651,285
3600,44843.918,3600.0013,3601.0,750.4843,416.8827,937.1291,1021.177,33597.16,3904.333,5878.389,25301810.0,1190113.0,17275.39,71838.94,36279020.0,334.8378,105.8786,38791.03,25398.54,293.6034,433513.3,2929.0190000000002,4140.563,871.2367,197.2904,221.0605,3043348.0,1116.636,880.7251,5521.677,9415.945,535.357,234.6246,2078.107,116.3275,6794.956999999999,194.2498,487.9384,102.8914,358.7787,523.8422,3632.137,504.9336,2241.045,152.3416,1051.093,48.59296,322.2065,394.6365,160.2414,339.08,35.70086,245.383,31.6087,560.2858,143.4078,86.51283000000001,217.7205,149.0193,48.45793,96.89593,154.1805,97.04316999999999,123.0918,189.3028,74.04977,59.09265,3906.8259999999996,197.1887,101.9077,29.674220000000002,39.23129,34.60123,31.89423,42.53837,46.993840000000006,14.295620000000001,73.80729000000001,52316.58,513.7413,20.89631,93.04894,39.79144,621.1995,83.0542,146.0964,115.7188,156.7549,42.02724,186.002,55.035709999999995,155.8927,159.3292,57.03719,1175.627,32914.52,130.1108,572.5837,120.9802,115.7195,32987.14,2107.405,3347.935,461.3341,699.5952,150.1806,4495.174,587.707,2473.481,342.7976,206.1915,43.278079999999996,18574.21,1661.158,1440.866,275.5421,87.05671,4716.643,692.4678,1331.588,253.0809,123.4669,175.7392,2.791414,285
3601,44843.918,3601.0013,3602.0,553.9059,244.7864,1198.3980000000001,1054.231,34947.75,3482.32,5565.984,24909960.0,1187018.0,17948.46,71714.75,38147020.0,707.762,142.2058,39278.95,24367.42,253.9749,431042.4,3512.408,5092.777,821.9808,159.474,203.7559,3062534.0,1219.61,815.1902,5106.95,9226.663,584.032,255.3273,2234.238,133.6198,6787.172,221.6441,522.0865,41.15632,361.3847,566.2425,3232.585,496.498,2302.906,120.9394,954.6059,41.11692,201.6897,350.3868,132.7237,352.9915,56.526509999999995,251.7603,20.06459,589.7658,124.1022,92.38438000000001,254.0,145.8808,42.45126,105.434,171.6376,71.1649,107.9578,196.5409,83.68903,70.94079,4030.835,218.011,107.383,36.8746,28.996979999999997,40.7524,25.515420000000002,38.96185,45.853190000000005,18.269779999999997,70.63580999999999,52646.63,517.6289,18.01162,105.2128,47.02936,664.6135,95.066,137.0678,111.7092,169.1722,49.03175,202.4495,59.03836999999999,174.0799,179.3796,73.04760999999999,1201.1960000000001,33308.04,152.173,505.9577,104.9588,130.0554,36573.29,2327.56,3531.44,478.5239,729.962,125.0966,5202.66,657.1368,3027.1620000000003,425.3242,226.2925,42.058479999999996,18349.6,1595.168,1488.568,293.9848,72.50021,4485.083,708.914,1383.494,288.2192,124.4674,175.7635,2.791795,285
3602,44843.918,3602.0013,3603.0,970.8422,333.4957,353.4175,846.4119,37195.83,4067.244,5973.724,25159040.0,1221113.0,17791.14,68650.44,36737480.0,635.1786,258.9069,37819.02,25501.53,171.7238,439272.1,3180.1059999999998,5137.159000000001,994.6509,241.2463,203.3749,3139635.0,1168.674,644.7491,5229.536,9606.594000000001,739.2465,227.2127,1992.806,108.1286,6868.316999999999,255.3085,462.2468,66.87902,351.5385,543.9955,3365.4240000000004,479.7014,2164.3289999999997,109.7241,946.0354,29.903229999999997,220.8388,278.2008,150.8391,465.1395,29.75086,216.2214,11.46545,560.58,99.79878000000001,120.913,255.9341,131.6147,56.601859999999995,109.9406,129.9505,67.24789,108.5652,207.991,66.04445,90.63975,4136.854,183.2205,98.89034000000001,48.87523,22.174220000000002,37.86155,27.11015,41.964529999999996,49.46888,22.6347,91.57760999999999,52583.43,520.7322,30.019440000000003,111.0872,29.0188,590.1672,101.0808,144.6214,87.05704,168.7784,54.41029,202.3202,46.21738,151.5239,182.5477,61.0356,1203.5339999999999,33798.83,152.1727,527.6959,92.05993000000001,148.7258,35608.31,2386.133,3435.315,513.6959,642.0848,127.1396,5086.9220000000005,604.5872,2739.797,383.1202,219.306,43.02429,16688.0,1592.3629999999998,1331.089,251.1484,87.11928,4288.3009999999995,633.7991,1231.035,248.4443,102.8211,175.6915,2.79294,285
3603,44843.918,3603.0013,3604.0,1334.1970000000001,500.3233,1437.402,917.261,36215.87,3792.237,6662.859,24504240.0,1211696.0,18293.25,74727.16,35919250.0,664.7166,88.23246999999999,38406.46,24725.91,171.7245,438647.6,3091.679,4909.616,751.5085,152.6687,212.2181,3038138.0,1434.214,757.3436,5646.026999999999,9555.118,807.8008,205.9972,2308.618,184.455,6257.578,265.4211,511.9402,97.96765,381.4633,551.0875,3262.6,492.2901,2200.047,97.92891999999999,1082.259,57.13439,252.9595,377.2669,140.1986,396.7354,58.54861999999999,257.1557,33.34393,504.9024,134.0128,100.0415,168.1133,127.4328,56.60182,87.8817,143.0022,79.79094,99.66003,208.9832,53.13697,70.78823,3869.903,185.8554,114.9187,34.91084,40.93097,29.71095,30.660829999999997,50.95694,46.01345,11.912989999999999,53.50614,52479.55,542.551,22.014210000000002,87.06455,46.30345,503.6404,80.43538000000001,126.1339,92.06425,161.7586,44.02859,210.7738,40.432559999999995,176.2472,157.1806,53.0345,1255.484,33079.91,144.3569,404.2316,111.9633,115.0864,34170.21,2257.605,3277.757,448.3272,600.7023,125.1349,4921.167,596.465,2657.1220000000003,359.0783,194.4798,47.06179,13674.74,1347.249,1210.912,201.6539,76.04942,3403.613,560.5342,1063.221,227.3941,121.1012,175.7876,2.791414,285
3604,44843.918,3604.0013,3605.0,917.261,494.9487,250.161,1000.645,35490.3,4703.013,4703.818,25062840.0,1237305.0,18769.17,67684.77,36319320.0,750.9461,299.9912,39084.95,23993.64,296.4928,442991.7,3188.531,5289.295999999999,927.1832,212.6909,221.3703,3057251.0,1159.252,811.1276,5551.802,10079.7,712.053,193.2208,2366.423,190.8424,6166.911,286.9172,467.4865,89.22578,383.8507,591.0304,3612.9809999999998,492.2766,2262.652,93.5955,931.6959,57.13471,265.1872,355.8847,174.7602,280.743,47.601240000000004,256.1642,20.14292,576.413,118.5865,132.6989,230.6493,116.8746,51.885059999999996,78.86024,164.8568,88.41679,106.4888,158.1561,60.2434,87.99293,4106.809,204.4388,112.8287,38.402,28.997009999999996,43.1211,28.704829999999998,52.4557,26.546529999999997,5.955728,72.75818000000001,52961.77,508.5246,15.00971,60.03918,38.0247,446.9967,67.04366999999999,137.6313,70.04564,138.9303,75.04904,194.6204,37.805820000000004,158.0461,187.5658,64.03820999999999,1207.3110000000001,33355.48,120.0784,333.4804,86.60321,112.0915,33221.12,2254.08,3039.868,406.0347,534.0507,87.088,4729.057,578.4785,2743.3540000000003,414.1782,209.2923,42.027190000000004,9883.29,1157.756,918.9222,168.2016,67.0434,2586.979,450.9402,780.5109,154.4649,77.04655,175.8356,2.790651,285
3605,44843.918,3605.0013,3606.0,1253.609,166.7204,1334.2,1500.9879999999998,33732.73,3929.5559999999996,5217.282,25723880.0,1244877.0,18268.42,69315.83,38029910.0,457.2831,105.8786,39341.82,24941.45,194.4331,446867.0,3069.2,5159.755,919.8203,168.4546,194.5322,3108171.0,1322.356,651.1871,5912.149,9769.106,599.9684,213.8736,2168.603,154.4906,6168.28,218.2135,538.4247,61.716409999999996,413.766,592.8606,3630.5679999999998,549.2023,2231.877,89.84208000000001,871.4343,52.33068,246.8819,377.8981,152.7663,337.8182,38.67597,199.1428,34.474779999999996,527.6879,167.1074,91.18038,185.9295,150.8258,49.526579999999996,112.1942,191.643,62.648309999999995,118.0707,192.7857,55.1315,68.29504,4108.731,220.1682,89.38251,36.87468,34.11195,50.53288,43.05741,40.465709999999994,51.88573,15.486920000000001,53.505990000000004,52745.44,556.5663,27.0175,65.1753,40.29952,359.327,60.035430000000005,100.5341,71.66319,104.0758,50.032340000000005,201.6942,34.02199,170.0689,147.1767,69.04448000000001,1251.323,33335.62,141.1474,240.2519,73.0475,69.98295999999999,33316.95,2192.868,2824.612,411.1646,441.4006,87.04885,4683.85,553.1738,2725.9190000000003,374.9809,194.2664,57.03703,6418.09,930.2612,642.3297,125.8745,41.02661,1669.281,345.5897,581.7593,142.1585,71.04626,175.8116,2.791032,285
3606,44843.918,3606.0013,3607.0,667.0959,1167.367,750.4856,1417.586,34110.89,4873.061,5714.015,25075950.0,1256655.0,16775.14,75604.58,37444170.0,869.989,318.6725,37538.81,26296.82,184.9338,449151.8,2716.421,5754.175,1037.464,132.8135,264.8235,3076141.0,1249.6580000000001,776.1899,5534.755,9177.205,762.6299,172.5182,2463.96,165.3506,6286.304,214.0408,515.6262,61.734809999999996,420.0534,631.0447,3576.17,475.4883,2181.76,97.5781,889.6368,48.59272,241.6332,389.8958,182.689,283.1063,50.57631,245.9079,54.461040000000004,693.5983,109.1925,54.076440000000005,181.3943,163.8545,54.23499,103.6558,171.6375,84.5001,96.24588,157.3471,57.139790000000005,64.35563,4032.511,219.9155,123.2933,22.29544,28.997059999999998,32.97123,31.43331,41.03962,35.08744,17.07846,55.83259,52660.75,546.6667,19.03572,54.03508000000001,35.022690000000004,287.3895,51.0332,77.05026,67.04366,87.05332,52.40903,192.6928,61.03951,199.132,171.3596,66.04294,1247.348,33591.04,164.1961,203.3314,54.03515,66.98106,34008.08,2210.09,2686.6420000000003,418.1542,363.8837,72.0782,4850.444,555.2199,2628.344,352.7621,215.3353,35.02262,3787.047,578.9422,411.3653,94.06164,36.0233,1057.823,234.6355,368.8138,87.05667,43.027809999999995,175.7635,2.791795,285
3607,44843.9181,3607.0013,3608.0,857.6505,734.3644,603.5276,1000.6510000000001,34677.05,4057.242,4055.3540000000003,25168290.0,1266395.0,16367.03,77140.5,36368650.0,535.9199,177.4364,38310.05,24858.43,224.5629,450689.5,3218.185,6319.673000000001,948.4549,116.7465,327.1003,2968735.0,1239.437,714.6313,5587.571999999999,9014.942,665.4104,262.228,2438.176,143.6081,6379.222,263.3038,557.4935,82.3129,363.9162,681.4691,3380.125,467.0856,2143.073,109.3731,922.5322,75.82166,190.3767,345.3636,173.263,312.2703,52.72642,188.0051,31.530140000000003,575.9116,105.8003,91.93004,235.8599,141.4566,57.89165,105.619,158.4216,88.41715,102.9366,183.6866,43.13043,84.05322,4046.768,194.8676,102.5701,52.36642,34.11303,52.1631,45.785759999999996,39.54084,38.61315,8.33911,48.85334,52654.02,517.9925,18.0116,52.18233,37.02406,205.5654,34.02199,58.037,50.03183,85.0558,54.066280000000006,202.0818,53.03434,174.5831,149.4486,85.05543,1199.868,33659.69,141.169,138.1344,38.024570000000004,42.02721,33572.79,2205.945,2526.967,347.5431,304.57,58.03776,4833.706,621.5079,2675.563,389.0379,189.2597,46.27991,2130.84,355.2023,272.9474,72.04674,21.54516,633.1273,151.5807,230.6506,64.04162,25.39076,175.8356,2.790651,285
3608,44843.9181,3608.0013,3609.0,869.8649,828.4431,1417.5870000000002,750.4883,33155.03,4025.184,5169.876,24717990.0,1264595.0,17917.7,71249.61,38453890.0,535.9906,194.1114,39857.21,23844.96,132.0954,458660.7,3415.7470000000003,6129.991,1110.9569999999999,149.5466,176.8476,3107654.0,1414.154,862.8047,5357.821999999999,9467.73,655.8646,170.9568,2202.339,167.1889,6402.02,246.6203,561.0399,51.44209,467.535,497.2662,3575.7540000000004,464.997,2043.513,109.2966,823.0596,63.54461,235.4117,340.199,182.6889,311.6736,53.55144,199.1494,20.97152,563.942,121.3348,91.93048,227.7345,169.4666,49.52669,110.4162,182.5728,73.43085,89.8789,183.0473,75.15217,86.02291,4063.322,206.2077,106.338,33.38349,30.702709999999996,49.27215,17.54186,29.04963,38.77337,13.10432,53.50535,52515.23,511.7619,16.03377,32.02069,46.029340000000005,187.5191,40.02597,50.49373,37.02401,78.59815,46.02985,225.7982,47.03051,181.0918,178.3823,67.02789,1297.719,33813.31,143.3776,143.1451,32.90413,45.02913,32852.41,2245.674,2481.401,360.5572,260.4914,47.030409999999996,4671.017,641.1069,2679.0429999999997,377.9652,231.3727,54.316469999999995,1361.247,279.5558,218.3509,46.02975,27.01742,383.1117,109.5709,152.147,45.029140000000005,33.02133,175.8596,2.790269,285
3663,44843.9187,3663.0014,3664.0,1737.34,650.158,750.4856,1083.058,34729.2,3431.195,5647.5869999999995,27076500.0,1140118.0,16967.85,67367.95,38174530.0,476.2449,361.9194,40508.29,25058.06,224.5627,439661.7,3207.48,5609.937,1021.4910000000001,125.7268,203.3755,3165522.0,1150.0739999999998,642.9191,4944.473,8585.943000000001,511.1125,318.0414,2110.0789999999997,133.5709,6827.66,310.2347,473.0842,72.0239,419.0912,608.3345,2999.592,506.3162,2686.665,89.84189,770.9706,37.37915,229.1548,225.7123,113.1105,226.8323,34.27629,132.5215,28.663629999999998,570.0941,133.0556,54.07631,159.9338,124.6702,75.65359000000001,105.9013,145.3692,94.88667,92.97592,145.1398,58.03876999999999,63.032219999999995,3799.603,181.9205,79.12399,38.402,34.37959,27.826159999999998,30.299570000000003,50.95697,13.27326,9.530389999999999,59.32196,49413.98,492.4756,15.00971,77.16753,45.06044,462.1769,76.0496,126.1925,91.0634,128.0532,8.005151,166.3847,40.025890000000004,55.03561,18.01164,52.03374,1009.4939999999999,32009.57,128.1096,331.7545,74.07148000000001,86.05618,96.05911,23.9523,264.7176,54.03507,269.6797,63.04094,10.00644,1.0,13.00837,3.001288,7.003863000000001,2.000644,12635.55,1398.4470000000001,1105.557,211.3831,81.45133,2952.7,491.0735,855.7918,177.7028,109.0714,176.1012,2.788743,286
3664,44843.9187,3664.0014,3665.0,2020.392,333.4943,500.3219,833.8753,35111.7,4004.466,4311.892,27333880.0,1252975.0,18334.21,74868.6,36834810.0,535.9896,247.0504,39574.11,24347.61,211.3528,400676.2,3103.7670000000003,6515.43,936.3358,249.7535,218.9529,3216914.0,1185.242,973.1155,5780.967,9197.899,598.4781,372.6422,2149.3920000000003,159.0127,6978.882,247.7828,535.6356,48.88317,383.8724,462.6071,3409.587,573.8013,2696.317,113.2659,902.3035,59.80418,258.1154,341.553,197.902,258.2993,43.20255,166.4868,25.79731,562.3702,129.618,94.30743000000001,199.5533,157.8577,56.593540000000004,108.1629,138.9413,94.87931999999999,98.50816999999999,183.8486,69.4686,82.37567,3814.829,202.9827,96.43268,24.43763,30.702740000000002,31.08636,27.1101,43.45795,31.3732,15.48696,55.687059999999995,49617.21,511.0006,27.01745,87.0568,33.05267,548.3764,76.58545,129.7567,88.05769000000001,153.1029,33.02135,165.2144,46.889790000000005,120.097,92.06036999999999,54.034969999999994,960.5897,31777.74,156.9061,336.8447,78.07436,90.05886,13692.8,1221.2930000000001,1727.806,306.6802,442.8247,101.0661,1913.608,298.6641,1194.895,186.2669,130.4591,24.3126,12254.44,1295.579,1100.746,187.1037,75.65066,3238.76,530.7813,910.3653,214.3271,107.0735,175.9087,2.791795,286
