group_id,,AbsTime,RelTime,Cycle,m15.881 (B_m15.881) (Corr),m16.214 (B_m16.214) (Corr),m17.016 (B_m17.016) (Corr),m17.055 (B_m17.055) (Corr),m17.554 (B_m17.554) (Corr),m18.062 (B_m18.062) (Corr),m18.632 (B_m18.632) (Corr),m18.723 (B_m18.723) (Corr),m18.781 (B_m18.781) (Corr),m18.970 (B_m18.970) (Corr),m19.474 (B_m19.474) (Corr),m19.540 (B_m19.540) (Corr),m19.943 (B_m19.943) (Corr),m20.050 (B_m20.050) (Corr),m20.820 (B_m20.820) (Corr),m21.049 (B_m21.049) (Corr),m22.916 (B_m22.916) (Corr),m25.355 (B_m25.355) (Corr),m28.034 (B_m28.034) (Corr),m28.765 (B_m28.765) (Corr),m28.793 (B_m28.793) (Corr),m28.859 (B_m28.859) (Corr),m29.028 (B_m29.028) (Corr),m29.746 (B_m29.746) (Corr),m30.017 (B_m30.017) (Corr),m31.721 (B_m31.721) (Corr),m31.772 (B_m31.772) (Corr),m31.998 (B_m31.998) (Corr),m33.037 (B_m33.037) (Corr),m33.886 (B_m33.886) (Corr),m33.999 (B_m33.999) (Corr),m35.387 (B_m35.387) (Corr),m36.737 (B_m36.737) (Corr),m36.797 (B_m36.797) (Corr),m37.058 (B_m37.058) (Corr),m37.290 (B_m37.290) (Corr),m37.626 (B_m37.626) (Corr),m37.777 (B_m37.777) (Corr),m38.042 (B_m38.042) (Corr),m38.476 (B_m38.476) (Corr),m39.038 (B_m39.038) (Corr),m41.053 (B_m41.053) (Corr),m43.045 (B_m43.045) (Corr),m44.025 (B_m44.025) (Corr),m45.024 (B_m45.024) (Corr),m46.016 (B_m46.016) (Corr),m47.040 (B_m47.040) (Corr),m50.011 (B_m50.011) (Corr),m51.019 (B_m51.019) (Corr),m53.035 (B_m53.035) (Corr),m55.029 (B_m55.029) (Corr),m57.076 (B_m57.076) (Corr),m59.074 (B_m59.074) (Corr),m61.061 (B_m61.061) (Corr),m63.040 (B_m63.040) (Corr),m69.062 (B_m69.062) (Corr),m72.947 (B_m72.947) (Corr),m73.077 (B_m73.077) (Corr),m75.075 (B_m75.075) (Corr),m76.948 (B_m76.948) (Corr),m78.068 (B_m78.068) (Corr),m81.035 (B_m81.035) (Corr),m83.112 (B_m83.112) (Corr),m88.113 (B_m88.113) (Corr),m89.096 (B_m89.096) (Corr),m91.049 (B_m91.049) (Corr),m93.069 (B_m93.069) (Corr),m94.059 (B_m94.059) (Corr),m95.054 (B_m95.054) (Corr),m96.054 (B_m96.054) (Corr),m203.008 (B_m203.008) (Corr),m203.980 (B_m203.980) (Corr),m205.084 (B_m205.084) (Corr),m205.968 (B_m205.968) (Corr),m218.001 (B_m218.001) (Corr),m328.554 (B_m328.554) (Corr),m329.556 (B_m329.556) (Corr),m329.885 (B_m329.885) (Corr),m330.895 (B_m330.895) (Corr),m332.034 (B_m332.034) (Corr),m332.690 (B_m332.690) (Corr),m355.145 (B_m355.145) (Corr),m356.248 (B_m356.248) (Corr),m357.165 (B_m357.165) (Corr),m358.143 (B_m358.143) (Corr),m358.713 (B_m358.713) (Corr),m359.096 (B_m359.096) (Corr),m371.191 (B_m371.191) (Corr),m372.285 (B_m372.285) (Corr),m373.171 (B_m373.171) (Corr),m374.177 (B_m374.177) (Corr),m375.156 (B_m375.156) (Corr),m429.204 (B_m429.204) (Corr),m431.181 (B_m431.181) (Corr),m445.239 (B_m445.239) (Corr),m445.875 (B_m445.875) (Corr),m447.210 (B_m447.210) (Corr),E/N_Act [Td],p-Drift_Act [mbar]
40,6892,44841.8096,6901.6452,6893,0,0,1381.755,2014.338,51.62827,44903.1,402.9299,333.5493,667.0959,11892.37,38754.48,225946.2,8710.911,50795.86,333.5479,24988920,164.6464,50.11675,166.2012,32.45207,48.53682,16.07003,17236.29,31.00033,15684.38,37.32693,37.17749,112974.2,11725.11,31.89951,379.9339,48.30423,107.1569,67.06027,1420351,0,314.1105,906.4571,5054.031,80.90929,6271.021,1721.35,3162.723,156.8924,5292.312,276.4034,533.3331,25.68992,194.3153,47.08272,2649.25,869.8837,4594.68,2749.739,312.1703,330.8704,407.9173,451.1444,708.7969,781.1526,171.9171,124.9597,221.9246,231.0522,306.2007,167.2474,85.95982,46.64975,256.6427,25.9706,23.01489,53994.32,974.9205,217.0946,123.5769,11.00708,527.0856,1561.415,62049.32,184.344,202.581,23850.96,2105.535,2858.816,796.6223,274.046,297.3684,21179.5,1934.647,6958.944,1256.87,767.6949,7.003236,3.001288,3.001288,13.00839,6.003863,113.9406,2.790651
40,6893,44841.8096,6902.6452,6894,109.934,83.33335,1301.137,2251.484,250.161,38868.83,83.38699,333.5479,392.8322,7949.338,31553.6,220520.3,10526.61,49969.36,416.9377,24085680,82.32355,50.11634,174.7014,48.67836,16.17894,0,18133.97,44.21217,14976.38,24.88462,24.78499,105705.8,11278.14,51.10982,297.5443,28.98005,80.36768,53.39798,1409076,0,542.0833,975.6874,5072.616,44.2767,5877.541,1835.936,3096.337,133.2999,5502.493,347.9041,481.3393,25.68992,147.9969,14.06707,2533.734,964.5889,4820.359,2687.006,328.0868,282.0629,451.6662,468.1773,713.6313,733.9248,196.5801,113.9122,203.6391,300.5765,287.311,192.7459,47.97752,45.26596,250.3368,38.43348,19.01228,53653.62,982.7029,234.9728,128.0565,6.003863,531.6792,1542.413,61978.54,203.8188,194.4166,27123.89,2290.971,3328.979,841.7427,311.2341,340.5628,24672.31,2094.855,7945.167,1399.382,879.3533,10.00644,7.004507,14.43901,5.002575,10.00645,113.925,2.791032
40,6894,44841.8096,6903.6452,6895,0,83.33335,1334.202,2001.303,250.161,44150.12,0,166.774,333.5479,12279.58,38077.68,223514.5,11826.94,49212.56,497.5546,23786340,79.18753,65.14145,87.74458,64.90414,21.93004,48.21035,17619.71,44.21217,14926.61,37.32693,61.96248,109268.1,12500.62,38.72531,245.3527,36.81784,135.743,90.96056,1437663,0,520.2908,999.7906,5551.491,56.95893,6215.892,1750.56,3270.156,139.7839,5533.542,236.6068,462.7124,30.8279,153.2386,14.06715,2771.71,881.7015,4655.243,2646.75,284.8796,348.4962,406.1009,527.1885,854.6799,768.2369,183.4728,135.3189,226.646,277.4317,321.3314,211.2116,58.78512,59.04266,259.691,26.19445,29.80828,53934.34,916.3864,208.9937,117.345,9.005795,527.7961,1527.615,62109.29,199.0501,191.8823,28707.04,2139.694,3440.242,909.9205,344.3018,374.0797,26904.91,2171.001,8527.708,1530.573,934.2542,28.01806,14.00902,22.38946,19.01228,20.01291,113.9406,2.790651
40,6895,44841.8096,6904.6452,6896,166.774,83.38699,1465.145,2197.882,333.4944,43553.51,411.2346,166.774,533.8732,12811.83,39734.16,229609.3,10509.28,52210.27,416.9363,24762900,173.489,50.11634,17.54892,48.6781,46.41965,14.02989,18569.34,14.73739,14928.42,0,0,115301.6,12935.21,53.16584,324.8973,9.662089,133.9466,35.59855,1436778,0,413.1812,901.4708,5052.17,146.4662,6663.699,1935.253,3316.359,107.9095,5270.941,334.0188,457.3992,25.69,132.5935,37.51219,2909.801,775.8702,4652.223,2759.967,289.7287,320.6259,496.1663,472.3262,812.685,863.0508,189.4889,109.4001,216.7048,250.6406,323.7226,184.43,82.43048,39.36166,236.9556,26.74669,18.01159,54261.86,963.7531,256.7147,109.8605,2.000644,559.8403,1553.054,62549.62,167.8298,153.2888,29537.97,2369.692,3542.432,962.6794,349.1097,393.9844,27573.72,2130.629,8720.253,1604.699,993.3374,109.0712,34.70989,55.98953,64.97948,45.02922,113.9092,2.790651
40,6896,44841.8096,6905.6452,6897,83.38699,0,1250.81,2557.344,83.38699,42392.92,202.2786,436.3173,333.5479,10756.5,39521.71,226149.9,10302.9,54214.54,566.1194,22909630,41.16143,26.67325,105.2935,97.3562,80.89495,16.07003,18008.85,31.00033,15416.04,37.32693,41.75206,112282.7,12711.13,12.8138,450.203,28.98627,98.22713,26.80321,1442224,0,416.9602,742.4116,5152.173,97.64415,6803.68,1987.226,3363.857,101.5615,5452.615,258.9646,375.4543,46.24194,146.8301,32.82317,2656.419,844.7306,4819.187,2775.026,287.2757,236.471,458.6542,480.1572,774.5356,843.9582,193.8337,146.7305,235.9243,282.3043,302.3314,203.3676,71.54489,51.84671,281.7985,21.01527,9.912628,53890.11,883.0259,225.0888,130.942,8.005167,525.7111,1519.951,62505.69,218.1945,186.3826,29615.35,2330.524,3609.215,930.6895,358.0939,407.1998,27756.89,2177.682,9011.098,1540.614,952.4379,231.1265,53.95684,191.5469,126.4494,88.05755,113.9248,2.790269
41,6975,44841.8105,6984.6452,6976,166.7204,166.774,1708.48,2901.491,0,46156.03,166.774,653.7423,654.5553,13093.31,37127.49,224958.2,9909.29,54258.12,166.774,24616830,123.4843,73.70645,105.2935,16.22603,0,48.19975,18773.68,14.72791,15614.55,24.88462,37.17749,117780.1,11881.49,21.26634,326.1337,28.98627,91.86121,51.4164,1421107,0,430.1169,958.945,5039.159,89.50689,6309.874,1896.864,3363.375,176.1714,5715.87,294.9684,702.9552,10.27597,111.1023,9.378048,2782.152,836.7677,5779.512,2670.334,390.0186,222.9218,92.61785,261.0856,693.8569,896.1375,135.9322,67.37577,195.8762,234.7603,294.4047,135.128,79.96269,31.95059,118.2708,11.46284,18.77777,54094.11,949.6422,241.2543,122.5901,8.005151,467.3233,1421.579,61494.5,207.5393,171.5909,42.49626,17.01098,11.00708,8.005167,5.003219,5.00322,31.02003,12.40644,22.0142,8.239679,2.000644,24.01549,5.002576,13.00837,8.005151,8.005151,113.6129,2.794847
41,6976,44841.8105,6985.6452,6977,0,83.38699,1084.039,3168.764,166.774,45695.58,333.5479,667.0959,500.326,7216.31,33545.41,229298.6,10000.12,50251.53,333.5479,25036090,82.32287,25.05817,90.17812,16.22603,0,32.14006,18967.88,29.46531,14921.94,37.31893,12.3925,109591.6,11897.79,10.63317,326.135,28.98627,148.4047,62.29746,1433064,0,379.9823,743.2746,4853.781,49.91866,6183.032,1920.537,3402.748,107.9092,5868.083,278.7489,644.5662,20.55193,152.2954,18.7561,2667.247,803.3181,5759.013,2761.452,336.5226,300.8965,57.65565,257.6973,643.1545,783.27,167.0315,64.58366,231.8554,255.4809,280.7259,105.8757,59.3005,43.85131,139.4668,19.52269,22.01418,53711.14,968.6047,249.6823,113.0849,6.003863,533.2112,1555.641,63046.64,209.2719,199.8935,45.02915,21.01354,19.01225,9.14651,3.001932,5.002575,51.03299,14.00905,29.01875,14.00901,5.002576,7.004507,10.00645,10.00644,11.00644,5.323094,113.6129,2.794847
41,6977,44841.8106,6986.6452,6978,83.38699,0,1000.649,2251.475,0,45700.07,166.7753,333.5479,392.6694,10082.11,34533.9,240601.9,10349.05,52067.21,333.5479,25526780,112.0688,25.05817,115.199,32.45207,16.17894,0,17382.32,14.72791,15557.47,62.21155,12.3925,112561,12646.41,10.63317,382.3879,9.662089,66.3974,71.1974,1423683,0,436.1631,977.4019,5078.487,81.3703,6427.191,2019.629,3753.349,152.3426,6207.305,194.0509,446.7617,16.56799,162.2734,17.97765,2810.577,879.7924,5822.374,2915.899,402.3043,281.7625,62.88903,272.7578,759.1232,845.6974,186.4664,72.51527,231.5657,257.8303,277.2975,162.5508,57.973,39.36176,125.1013,21.01521,19.01162,53766.14,948.0695,260.2705,132.3615,5.003219,526.6831,1498.218,62775.14,207.9494,209.3847,394.1178,124.9995,105.7721,30.01943,10.00644,10.00644,279.7329,89.88678,146.2394,38.0246,25.01613,6.002592,6.003863,7.004507,6.00322,4.001932,113.6749,2.793321
41,6978,44841.8106,6987.6452,6979,166.774,0,1131.757,2778.852,0,43050.82,166.774,500.3232,657.9796,7884.388,33398.42,236656.4,10542.52,52099.47,416.9349,24917740,82.32287,0,105.2938,32.45207,16.17894,32.12972,18213.33,14.73739,15241.21,24.88462,37.17749,106151.8,12546.62,10.63317,306.0576,0,71.92616,35.59855,1436391,0,459.0378,850.2709,5141.294,82.38736,5980.034,2054.601,3570.864,133.3,5951.304,279.4268,471.3994,41.10395,213.7054,36.79785,2694.173,970.1622,5528.129,2845.417,350.0013,333.1972,139.0308,327.1135,722.9716,827.061,144.1215,98.41328,237.0998,211.068,304.9915,126.7066,57.97295,53.13836,124.9954,13.37332,22.01422,53647.31,924.5433,226.8574,111.7361,3.001288,505.2408,1525.272,62760.14,208.9848,175.2431,3538.93,632.1918,552.4566,149.6665,53.80834,50.03241,2672.088,512.2286,1008.148,241.6474,137.097,5.003219,2.001288,13.00773,8.005151,2.000644,113.737,2.791795
41,6979,44841.8106,6988.6452,6980,333.5479,166.774,1131.757,2300.987,0,45865.34,166.774,333.5493,166.774,10072.87,34823.05,231761.7,11061.31,52437.06,250.161,24899470,132.6492,92.05981,134.5648,81.13017,64.71575,64.28011,17866.83,29.47478,15524.17,12.44231,37.17769,110578.6,11922.26,11.56089,335.5545,9.662089,68.2114,55.10128,1433059,0,359.7977,923.1695,5138.693,40.68508,6225.929,1861.39,3252.734,180.0021,5795.743,341.3636,528.743,15.41395,216.4397,32.82317,2718.406,1064.685,5512.157,2786.789,351.1066,334.8591,182.0727,386.565,812.652,876.3602,199.3149,90.17864,276.9826,285.4755,344.8254,195.5858,83.49218,43.28257,130.2357,9.552368,25.01615,53940.2,931.9319,255.4347,123.4702,9.005811,497.944,1522.104,62410.09,192.2243,212.6741,12849.45,1539.795,1679.024,354.8293,155.4482,151.0721,10682.94,1284.854,3623.816,701.2994,417.1602,5.002576,4.001932,5.002576,8.005167,7.004539,113.7681,2.791032
41,6980,44841.8106,6989.6452,6981,166.6667,193.1581,1632.09,1773.615,0,38738.05,480.9451,667.0972,407.0002,10044.77,36276.57,239039,8232.095,51430.48,330.9421,24735580,123.4843,50.11634,210.5876,16.22603,45.21887,80.35014,18280.89,44.21217,15256.45,49.76945,49.5706,106955.4,12517.86,44.79637,308.6749,66.40799,152.5207,90.69997,1438621,0,487.8624,914.6523,5521.775,48.82194,6074.272,1824.872,3450.989,147.756,5302.028,240.2742,490.7526,30.57702,165.5021,23.44512,2610.792,1035.282,5771.773,3008.849,340.188,387.5495,366.7448,428.1903,808.4099,903.7017,154.85,141.8744,244.2806,256.2279,315.3435,197.2359,76.27697,46.84961,120.8758,26.74676,12.96146,53705.5,968.9323,235.0735,136.9087,5.003219,506.1852,1585.769,62319.77,191.0592,181.9029,23894.95,2050.441,2842.05,727.3541,278.8208,294.6614,21419.99,1880.11,6950.744,1282.226,763.129,3.001288,8.005151,11.0071,15.00966,4.002575,113.7681,2.791032
41,6981,44841.8106,6990.6452,6982,0,0,869.5413,1490.228,83.38699,43959.64,333.5479,841.2002,1008.955,7807.151,35856.59,231615.7,10365.47,53573.62,416.9363,23574820,123.4843,100.2327,122.8424,64.90414,64.71575,32.14006,17779.79,14.73739,15950.47,24.88462,24.78499,111186.6,12088.77,31.89951,243.3532,23.75893,99.69231,142.3946,1428098,0,385.0799,885.6806,5410.89,71.23063,6218.263,1844.42,3689.751,140.107,5528.321,263.3445,640.1749,30.8279,229.4407,34.16951,2703.872,1048.574,5622.418,2885.146,370.739,334.0351,489.1701,510.5988,850.3026,690.5457,188.5105,157.9805,226.9719,273.4725,334.0141,183.1351,93.81577,55.19862,173.2326,23.34363,13.4462,54065.87,952.2689,246.4181,122.9029,9.005795,514.9426,1600.974,62413.84,196.0221,184.2339,30983.41,2507.939,3739.856,1014.284,394.0387,480.287,29247,2254.401,9388.792,1651.129,1153.848,11.00708,7.004507,9.005151,5.002576,7.004507,113.7526,2.791414
41,6982,44841.8106,6991.6452,6983,83.38699,0,1336.97,2619.714,93.6475,36737.46,500.3233,667.0972,1053.088,8576.266,34680.65,228107,9194,51406.17,211.0733,22248890,122.0372,125.2908,123.1509,48.6781,64.71575,32.14006,17730.54,33.41819,15027.58,49.76945,24.78499,108003,11763.92,42.53267,263.8005,38.64836,95.66348,80.09703,1428687,0,480.9805,1001.479,5691.96,105.7811,6208.437,2204.182,3413.143,162.2737,5132.004,247.1937,650.1927,35.96588,147.1605,37.59469,2555.144,937.81,5489.542,3002.582,343.4833,333.1617,428.1953,558.7984,835.2665,866.0513,195.6219,169.4324,222.9629,227.3909,340.0778,224.6912,83.96087,51.17012,121.4205,28.1497,24.5784,53801.22,940.9526,262.427,120.6869,5.003219,571.2418,1638.273,62061.08,201.1927,188.4734,34882.2,2561.081,4385.256,1145.315,483.5175,534.0895,34881.48,2393.168,11142.71,1915.617,1308.407,10.00579,7.004507,15.00971,9.005184,7.004507,113.7992,2.790269
41,6983,44841.8106,6992.6452,6984,83.38699,176.383,1100.974,2384.543,142.1813,43284.35,250.1623,333.5479,667.0972,9769.209,34025.84,237338.7,11191.38,55599.87,4.234496,24558180,123.4843,75.17451,105.2935,16.22603,80.89468,32.14006,17490.35,29.47478,15809.36,74.65405,61.96248,110851.8,12632.35,42.53267,327.1639,67.63462,107.157,71.19725,1429884,0,319.4948,876.5748,5435.149,108.9118,6619.823,2044.768,3498.294,135.2334,5210.514,271.1165,580.4536,36.41747,119.4944,41.47779,2791.422,958.2115,5211.226,3193.222,325.942,284.6854,548.4348,487.198,839.9018,863.1062,192.299,132.0818,246.3925,286.873,338.2357,193.9758,69.96735,27.5531,175.6855,26.03027,18.01166,53943.87,992.0125,239.9865,143.1594,7.004523,556.2083,1579.399,62049.27,193.9269,206.0891,36195.15,2677.461,4531.701,1376.964,528.7417,599.2961,37215.58,2351.122,11832.13,1957.668,1476.74,34.02196,13.00837,30.01937,38.02455,18.01159,113.7837,2.790651
41,6984,44841.8106,6993.6452,6985,83.38699,83.38699,1500.978,1314.656,333.5493,39936.42,333.5479,166.774,1084.034,16694.7,38314.47,223450.6,9604.397,51343.13,416.9349,23465620,91.56812,75.17451,157.9408,97.35647,97.07415,32.14006,17709.98,44.21217,15690.76,49.76924,17.93523,117006,12483.38,31.89951,313.2936,28.98627,80.14095,106.7437,1411710,0,534.9033,1055.892,5710.498,136.9786,6256.798,1947.886,3651.891,181.9742,5097.169,252.9879,474.128,29.55352,145.673,32.82332,2945.731,1051.672,4979.031,3074.254,284.8174,313.8178,503.6403,537.2766,912.7112,851.8109,162.6197,156.0377,205.3541,282.4113,365.2304,203.2959,78.79137,61.01075,174.6857,28.65714,13.41492,54271.67,922.3155,238.2098,117.866,7.004507,486.4813,1548.861,59759,176.2136,197.6576,37181.62,2750.862,4689.345,1308.418,524.8298,580.0419,37686.01,2567.523,12239.54,2023.547,1539.448,125.1,53.79266,98.88457,84.79713,61.37574,113.7681,2.791032
41,6985,44841.8107,6994.6452,6986,85.82996,166.774,1322.474,2860.44,0,40168.33,166.774,333.5493,596.9039,9547.152,36352.46,225484.8,10794.28,52495.11,423.1238,22920220,41.16143,25.05817,150.5374,81.13017,48.53682,32.14006,18063.11,39.4916,15149.5,37.32693,0,114721.5,11561.44,63.79918,348.2728,9.662089,74.89124,71.1974,1431422,0,449.8018,1138.852,5388.838,101.1722,5983.528,2160.784,3495.624,174.5354,4916.925,300.1644,451.3657,31.30967,187.839,28.13422,2688.361,948.0065,4911.666,3184.483,301.1347,313.0596,597.8484,579.2397,857.4091,743.1678,176.715,190.3832,240.5419,264.066,319.972,222.6584,72.45147,53.13823,160.3368,21.01527,19.01224,54258.69,979.7626,261.402,136.1366,7.535471,569.7285,1635.706,61377.05,196.2596,212.3208,37772.1,2672.013,4830.757,1332.552,516.0035,595.0464,38268.98,2453.242,12267.89,2018.088,1522.173,345.5272,86.05604,240.5152,157.3838,120.0196,113.7215,2.792177
42,7069,44841.8116,7078.6453,7070,83.33335,166.774,1258.792,3001.966,0,46534.48,250.161,166.774,602.1127,9682.67,35215.14,229856.9,10805.88,47903.19,333.5479,24050180,82.32287,25.05817,128.4639,64.90414,80.89468,16.07003,17540.43,29.47478,16184.28,37.32693,12.3925,104509.8,6661.221,0,193.5525,19.31796,71.43795,87.11926,1411984,0,447.0806,839.7642,4811.922,72.34306,5839.255,1605.741,3602.818,172.4774,5759.173,212.7536,424.6165,25.68661,53.95129,23.91833,2513.263,780.1653,4739.134,3870.781,378.6703,144.86,51.5866,226.3742,778.4615,820.5358,169.2805,44.02694,180.9595,214.5056,342.9593,131.8356,53.97483,33.45744,419.5559,30.5677,18.01162,53562.03,909.4526,218.0154,123.3646,4.721144,505.8464,1416.36,63169.87,197.0415,161.2252,123.2405,50.45467,39.24413,11.24162,4.001932,5.002575,100.3622,32.02068,62.00893,20.04418,13.00837,5.003219,4.001932,2.000644,7.003863,4.001932,113.7384,2.79561
42,7070,44841.8116,7079.6453,7071,43.78256,0,1052.112,2205.543,0,46064.1,333.5493,601.4626,500.3232,5575.439,38819.4,235137.1,10991.65,48945.16,333.5479,23420220,82.32287,75.17451,140.3916,0,0,0,17936.58,29.47478,15670.83,12.44231,0,98511.06,10123.28,0,332.1526,0,178.5966,17.79928,1417894,0,375.6286,876.9298,5255.818,129.8272,6005.994,2078.412,4238.185,190.4293,5974.654,306.9366,433.7685,10.27597,89.62059,12.62923,2401.321,843.5497,4806.803,4002.712,310.2207,242.511,60.69016,203.1073,869.1106,792.3311,149.5129,54.38641,189.4644,200.9685,333.888,125.3231,51.97581,41.46809,431.9946,49.67247,19.16865,53432.91,973.5334,270.6575,105.8193,4.002575,442.8859,1407.667,64069.18,201.6457,185.3592,145.1059,48.85193,34.02199,9.005795,9.787547,9.005795,101.5504,50.39216,55.40302,23.01486,11.00708,9.005795,2.000644,3.001304,6.002576,3.001932,113.7384,2.79561
42,7071,44841.8116,7080.6453,7072,166.6667,0,1150.158,2576.881,166.774,47081.36,250.161,546.9017,917.2596,7519.132,33955.41,243498.1,12282.19,50938.06,83.38699,25137480,123.4843,116.1065,54.94319,0,0,0,17954.23,14.72791,14983.73,50.37677,24.78499,101822.1,11842.12,0,245.9087,19.32418,122.6617,58.7689,1425123,0,408.5027,918.1006,5250.425,49.44175,6207.529,1803.046,3801.276,137.23,5621.116,299.5776,468.3464,35.95927,135.968,4.689024,2556.1,863.9423,4778.731,4032.292,322.5532,230.3684,61.65631,236.1527,874.582,807.9427,195.5912,54.38624,240.3907,205.5217,272.9291,145.8058,56.67652,44.55857,441.4934,26.74666,12.00774,53464.87,933.2512,243.8889,144.3175,3.001932,481.0411,1378.964,63810.1,171.7223,197.0751,344.012,109.2274,82.37387,25.01616,12.00776,8.005167,264.8664,72.27355,129.9678,40.02589,18.01165,3.001288,4.001932,6.003863,4.001932,2,113.785,2.794466
42,7072,44841.8117,7081.6453,7073,0,83.38699,1417.586,3184.71,83.38699,45274.96,250.161,319.8673,667.0972,5906.385,30717.19,241224.6,10435.12,49065.54,166.774,24597280,141.0101,25.05817,165.0019,0,16.16853,48.21009,17976.85,44.21217,14437.49,12.44231,24.78499,96355.52,11776.42,10.63317,146.514,28.98005,150.1315,124.5955,1418161,0,442.256,877.7026,4756.606,76.03,5911.812,1834.911,4105.847,133.3004,5725.371,257.8394,573.857,15.41395,177.7253,45.20534,2523.372,738.3732,4690.235,4009.641,359.0167,241.0965,142.0419,252.8759,840.9591,795.4459,142.529,85.46426,192.3091,247.2393,277.0481,151.1774,79.16616,51.96975,452.5877,35.74681,12.00773,53583.95,1002.884,234.9338,127.7311,6.003863,471.334,1385.807,63169.64,213.2254,184.7477,1845.589,419.0475,326.2603,70.76463,25.01615,38.30598,1470.105,305.7108,634.3598,151.7459,80.03641,6.00322,4.001288,0,8.004539,4.001288,113.8161,2.793703
42,7073,44841.8117,7082.6453,7074,0,0,1250.81,3079.164,0,42843.38,416.9349,917.2582,416.9349,9528.392,36595.52,238154.3,10177.02,51983.13,667.0959,25795970,82.32287,49.52904,96.65614,0,16.17894,64.28011,17275.88,58.94957,15397.23,0,12.3925,100588.9,12624.51,10.62633,369.38,8.184862,75.90271,64.00106,1432230,0,511.9294,886.83,5261.129,93.70262,6270.418,1993.703,4186.479,158.6906,5649.411,248.8026,473.3989,25.0276,129.2381,38.6845,2895.106,854.7078,5043.132,4415.035,363.4459,266.4838,240.7121,251.7319,777.2296,747.5648,201.6502,99.61759,223.1488,276.2234,275.2556,169.7574,89.95824,50.43214,519.9039,43.88894,20.38819,53959.52,942.1946,240.1762,146.9731,5.003219,458.7203,1456.119,63167.66,181.8939,194.2257,6815.024,1070.267,937.1724,252.3057,85.33668,78.9263,5541.733,880.4742,2037.07,419.872,211.1735,3.000644,3.000644,6.15957,4.001288,3.001288,113.8006,2.794084
42,7074,44841.8117,7083.6453,7075,83.38699,83.38699,1577.036,2328.995,250.161,39454.97,416.9349,416.9349,958.3002,9925.022,37613.29,229595.5,10339.43,52457.84,500.3219,23223680,82.32287,50.11634,70.19567,32.45207,48.53682,80.35014,17407.81,29.47478,15539.34,12.44231,37.17749,98012.07,12794.25,71.24989,387.745,19.32418,107.1572,106.796,1435771,0,330.2432,967.7657,4916.743,98.55016,6455.644,2108.328,4112.183,120.6914,5973.897,322.6951,514.055,22.18774,144.3897,32.82317,2853.136,996.1703,5187.874,4240.579,339.9621,289.6218,305.9019,356.2337,801.7087,872.9012,162.534,123.8173,209.3752,234.258,296.5684,191.4518,77.88565,45.26585,446.3974,32.47808,12.00773,53340.48,966.8729,233.4184,111.0836,6.00388,481.0119,1400.099,63186.43,210.2837,182.6399,13974.83,1549.664,1706.403,444.2142,162.442,161.8655,11794.2,1354.763,4056.087,782.8828,403.8164,7.003863,3.000644,6.00322,9.005168,3.001288,113.8472,2.79294
42,7075,44841.8117,7084.6453,7076,333.5479,0,1417.59,2180.629,83.38699,44329.64,333.5493,416.9349,917.2582,6899.802,32375.06,227782.9,11089.61,50356.65,83.38699,24864280,82.32287,75.17451,153.5536,32.45207,48.72641,64.28039,17591.77,29.47478,15066.56,24.86861,24.78499,97942.55,12695.13,21.26634,252.2579,38.64836,119.1921,53.39783,1433876,0,439.0346,945.0226,5492.518,100.4412,5848.761,2001.518,3852.437,163.476,5355.705,276.6217,517.8666,41.10064,117.0439,37.51227,2583.731,925.2498,4814.829,4140.818,244.7703,263.912,347.5488,361.9971,865.7985,839.3785,212.2789,83.53201,222.0077,243.2517,316.4496,126.3992,48.46152,50.78576,457.9847,45.13513,16.88591,53312.91,945.8271,230.5892,121.2501,7.004507,455.1483,1411.608,63478.5,177.2213,185.1409,19550.52,1982.516,2367.874,590.7422,244.276,250.729,17521.67,1696.99,5714.613,1058.665,600.8644,7.004523,6.00322,8.005167,8.004507,3.369356,113.925,2.791032
42,7076,44841.8117,7085.6453,7077,83.38699,83.38699,1045.599,3051.484,211.0733,38415.01,250.161,500.3219,556.0232,8033.637,34290.21,230488,12399.19,48903.95,166.774,23837960,0,50.11634,105.2938,16.22603,16.17894,10.6715,17523.05,132.6365,15471.29,24.88462,24.78499,99842.44,12743.32,31.89951,328.2368,38.64836,108.6918,62.29747,1423139,0,462.9931,992.9991,5000.563,127.522,6439.478,1961.351,4120.037,140.8376,5535.278,267.0806,576.3558,30.8279,184.6881,18.75308,2589.181,830.8318,4864.236,4264.576,379.2052,254.4906,310.36,362.4485,729.2105,858.7578,171.7847,116.5422,229.1725,241.9882,327.1537,227.679,71.76352,59.04266,535.4852,22.92575,27.01752,54043.96,955.7484,267.38,126.6128,5.003219,475.2874,1479.324,62972.46,210.9996,189.5914,23034.07,2063.762,2675.781,682.0714,257.2091,304.4524,20382.45,1933.684,6690.67,1239.709,712.1407,7.004523,3.001932,4.002575,6.003863,6.002576,113.8939,2.791795
