,AbsTime,RelTime,Cycle,m17.009 (B_m17.009) (Corr),m18.018 (B_m18.018) (Corr),m18.887 (B_m18.887) (Corr),m18.940 (B_m18.940) (Corr),m19.015 (B_m19.015) (Corr),m19.454 (B_m19.454) (Corr),m19.739 (B_m19.739) (Corr),m20.008 (B_m20.008) (Corr),m21.009 (B_m21.009) (Corr),m27.001 (B_m27.001) (Corr),m28.991 (B_m28.991) (Corr),m29.975 (B_m29.975) (Corr),m30.986 (B_m30.986) (Corr),m31.974 (B_m31.974) (Corr),m32.973 (B_m32.973) (Corr),m33.005 (B_m33.005) (Corr),m33.969 (B_m33.969) (Corr),m37.015 (B_m37.015) (Corr),m37.642 (B_m37.642) (Corr),m37.692 (B_m37.692) (Corr),m38.002 (B_m38.002) (Corr),m39.002 (B_m39.002) (Corr),m41.006 (B_m41.006) (Corr),m42.002 (B_m42.002) (Corr),m43.017 (B_m43.017) (Corr),m43.975 (B_m43.975) (Corr),m44.994 (B_m44.994) (Corr),m45.962 (B_m45.962) (Corr),m46.993 (B_m46.993) (Corr),m50.999 (B_m50.999) (Corr),m53.013 (B_m53.013) (Corr),m55.014 (B_m55.014) (Corr),m57.037 (B_m57.037) (Corr),m59.027 (B_m59.027) (Corr),m60.025 (B_m60.025) (Corr),m61.016 (B_m61.016) (Corr),m62.992 (B_m62.992) (Corr),m69.041 (B_m69.041) (Corr),m71.050 (B_m71.050) (Corr),m73.028 (B_m73.028) (Corr),m75.023 (B_m75.023) (Corr),m77.009 (B_m77.009) (Corr),m78.018 (B_m78.018) (Corr),m81.019 (B_m81.019) (Corr),m83.058 (B_m83.058) (Corr),m88.050 (B_m88.050) (Corr),m89.043 (B_m89.043) (Corr),m90.924 (B_m90.924) (Corr),m91.019 (B_m91.019) (Corr),m93.009 (B_m93.009) (Corr),m94.015 (B_m94.015) (Corr),m95.026 (B_m95.026) (Corr),m96.028 (B_m96.028) (Corr),m97.059 (B_m97.059) (Corr),m103.044 (B_m103.044) (Corr),m117.061 (B_m117.061) (Corr),m149.025 (B_m149.025) (Corr),m203.960 (B_m203.960) (Corr),m204.933 (B_m204.933) (Corr),m205.922 (B_m205.922) (Corr),m217.913 (B_m217.913) (Corr),m223.045 (B_m223.045) (Corr),m225.025 (B_m225.025) (Corr),m281.052 (B_m281.052) (Corr),m283.022 (B_m283.022) (Corr),m286.981 (B_m286.981) (Corr),m329.810 (B_m329.810) (Corr),m330.843 (B_m330.843) (Corr),m331.863 (B_m331.863) (Corr),m341.023 (B_m341.023) (Corr),m355.128 (B_m355.128) (Corr),m356.139 (B_m356.139) (Corr),m357.085 (B_m357.085) (Corr),m358.077 (B_m358.077) (Corr),m359.037 (B_m359.037) (Corr),m371.124 (B_m371.124) (Corr),m372.129 (B_m372.129) (Corr),m373.085 (B_m373.085) (Corr),m374.076 (B_m374.076) (Corr),m375.062 (B_m375.062) (Corr),m429.098 (B_m429.098) (Corr),m430.094 (B_m430.094) (Corr),m431.090 (B_m431.090) (Corr),m432.082 (B_m432.082) (Corr),m445.108 (B_m445.108) (Corr),m446.110 (B_m446.110) (Corr),m447.100 (B_m447.100) (Corr),m448.091 (B_m448.091) (Corr),m449.089 (B_m449.089) (Corr),E/N_Act [Td],p-Drift_Act [mbar],group_id
3862,44843.8598,3863.4708,3863.0,3207.525,76297.71,5728.383000000001,5907.265,27246860.0,3962375.0,26486.11,100872.8,47162370.0,714.171,53148.77,31260.03,480.4307,339800.7,4136.943,4627.53,778.0096,3534601.0,1296.838,1855.431,7399.396,10343.37,2434.618,682.0809,2600.144,146.7861,6432.54,345.7738,703.5732,42.48236,37.53524,4601.7429999999995,1250.338,13264.01,336.2277,543.8698,363.1181,607.61,192.2453,1041.413,362.4053,1024.39,191.2249,267.0778,511.7792,467.371,99.68346,126.0356,239.0978,158.1279,102.0341,1386.38,66.89214,156.812,186.8563,73.05105999999999,122.0909,169802.3,1208.003,71.04663000000001,104.0794,213.371,102.6095,211.3584,93.06075,52.581019999999995,1192.0430000000001,86664.59,179.2313,37.02401,116365.6,3643.035,7180.129,977.977,377.0377,72432.23,2730.739,19652.84,1767.394,1315.185,755.7572,174.2018,112.0768,35.0227,491.0767,123.0951,206.7016,47.03049,29.018759999999997,113.4788,2.794466,236
3928,44843.8606,3929.4708,3929.0,3998.586,81555.26,5073.38,6135.597,27079120.0,3820452.0,21741.32,102484.8,43736850.0,674.4879,51846.52,31237.68,273.4909,292160.9,7477.83,17224.07,773.2588,3519452.0,1022.372,1518.139,7198.99,9543.43,1505.316,89.69301999999999,1788.9489999999998,115.4807,7374.255999999999,411.6842,722.9244,233.3349,0.0,4129.045999999999,833.1163,812.043,46.550090000000004,356.5536,268.6208,203.0417,132.4573,301.0244,248.3407,980.6758,200.2193,113.6608,279.3987,368.06,114.5543,113.7672,138.1992,103.2791,49.04345,1201.403,78.35945,115.5858,127.6315,64.43994,65.12832,160151.3,1168.8980000000001,72.31255999999999,88.93325,453.3455,147.9198,137.1299,52.40895,8.004507,925.8409,82608.65,156.1757,64.03814,56.03633000000001,20.01294,39.02528,14.00901,22.01418,29.01874,8.005167,15.00966,6.003236,2.0,13054.35,1387.185,1148.306,217.5372,8123.76,997.4075,2122.1679999999997,399.0382,185.4376,113.5637,2.788743,237
3929,44843.8606,3930.4708,3930.0,4619.277,80589.89,4577.207,4516.25,27552650.0,3935322.0,27991.01,98475.59,46516120.0,559.7806,52914.2,30970.05,256.1555,280086.9,6795.161,16826.25,542.9106,3628734.0,1105.99,1675.601,7653.0419999999995,10222.15,1359.3129999999999,129.5669,1729.493,88.13831,7546.183000000001,361.4523,844.0411,219.1705,60.994719999999994,4478.095,972.9091,2984.58,124.615,439.791,275.8606,344.9814,155.7547,425.358,256.6347,891.6595,213.4019,95.85909000000001,265.1247,442.8088,108.1547,106.517,150.8668,124.3759,62.45268000000001,1305.1,96.02323,111.3109,139.6253,77.92738,74.8824,162284.2,1179.876,62.040519999999994,77.05025,463.9049,172.8151,167.4934,63.04096,7.004507,867.8883,83276.9,184.2418,58.03765,189.2443,48.187490000000004,54.035109999999996,20.01227,27.01748,105.0763,33.02133,57.03714,18.011589999999998,13.008389999999999,12852.23,1334.3039999999999,1082.275,202.9594,8149.12,1046.137,2102.4629999999997,412.1783,206.2921,113.8418,2.792177,237
3930,44843.8606,3931.4708,3931.0,3919.41,81750.22,5633.164000000001,6457.3009999999995,26799360.0,3972640.0,23672.72,106118.3,45562960.0,436.4781,54302.18,30853.18,471.282,276760.3,6364.275,15173.53,738.4091,3598153.0,1114.345,1914.025,7775.101,10252.12,1400.996,154.6025,1519.5870000000002,114.487,7949.387,342.2058,693.2614,189.3137,28.15137,4642.567,949.3945,6019.245,179.2369,539.2029,262.5926,423.3666,171.3885,384.631,294.7178,959.2273,173.7211,69.708,354.9469,422.8418,144.4315,105.8683,134.2819,103.1462,57.11363000000001,1361.214,87.9157,87.4707,146.2711,65.93307,74.25529,170634.8,1200.357,46.123740000000005,93.06092,415.013,169.6885,128.1276,42.02373,11.00708,915.4313,87599.23,168.8038,69.04482,181.3719,49.03185,66.04289,14.00903,36.02262,89.05451,34.022059999999996,66.04276,14.00901,7.003863000000001,11544.5,1284.34,1023.328,196.2668,7498.371,970.1635,1921.4660000000001,353.1306,176.5891,113.5725,2.794466,237
3931,44843.8606,3932.4708,3932.0,3901.3390000000004,82530.89,4626.644,6165.092,26921340.0,4011869.0,28072.37,102502.6,46807440.0,436.4791,53195.62,30864.48,306.7678,276448.0,6246.734,13756.35,509.7009,3589156.0,1326.6979999999999,2219.897,7666.8859999999995,10794.94,1306.401,194.4789,1474.8670000000002,165.366,8120.164000000001,296.2222,751.9063,203.1504,51.61101,4669.117,998.2604,7218.409000000001,289.315,479.3771,234.2719,455.4688,161.6644,413.9626,271.6649,947.8234,183.1792,126.6144,371.8741,451.5461,109.9291,150.6302,171.5763,103.9123,51.205259999999996,1302.934,95.56045999999999,90.41418,178.0754,52.6441,66.29555,170744.6,1221.451,68.91977,89.14035,396.8534,138.1528,150.1822,48.03105,5.0032190000000005,914.601,88002.41,156.1875,55.03564,259.4915,60.52386,49.03179,18.01161,29.01877,108.2113,53.25261999999999,67.04342,19.01228,9.005794999999999,9514.093,1172.197,852.3737,167.2004,6271.453,872.3845,1690.971,318.7318,151.0555,113.5245,2.795228,237
3932,44843.8606,3933.4708,3933.0,3597.586,82139.52,5526.018,6512.861999999999,26264120.0,4040574.0,27485.18,103463.6,43997150.0,317.4378,52264.53,30502.81,316.0039,277407.7,6020.244000000001,12633.81,507.5544,3590761.0,1119.279,1997.618,8353.801,10076.34,1350.493,376.4328,1440.9270000000001,166.2647,7972.544,366.303,733.2491,133.4032,37.515440000000005,4634.01,941.8567,7273.338000000001,233.4095,444.2018,230.6111,529.3911,183.3718,459.9579,283.8334,934.4781,184.7523,105.6656,372.7399,486.0906,118.5625,100.3217,149.1913,110.0557,49.228790000000004,1335.675,91.27582,134.8639,149.0643,61.43731999999999,63.969280000000005,169694.6,1211.473,59.03836999999999,68.04433,342.946,126.7293,144.1637,72.0469,9.005151,967.2632,88453.48,143.7295,51.03105,1209.06,244.4523,189.2518,49.03176,43.027840000000005,647.0974,127.3932,264.6452,57.036930000000005,27.01742,7086.175,959.592,685.377,146.0935,4688.212,721.9824,1359.588,259.4801,129.2866,113.2986,2.7948470000000003,237
3933,44843.8606,3934.4708,3934.0,3003.135,82761.96,4402.663,6870.203,26930080.0,3955678.0,24609.01,100972.6,45225320.0,402.3017,52886.92,30283.92,319.9243,278517.7,5616.66,11309.81,547.8688,3726291.0,1289.3319999999999,2027.4470000000001,7636.331,10194.65,1230.857,407.0507,1507.7160000000001,136.9949,7620.321999999999,337.3205,828.42,134.5119,60.99171,4612.957,1162.651,7217.187,226.5299,481.4038,285.7638,483.0312,184.6113,540.3852,295.1156,858.1075,167.3224,166.8228,388.3946,461.4547,112.0958,118.4204,194.9191,156.0805,61.05234,1260.134,57.33602,113.0179,180.823,91.41496,60.062569999999994,170415.7,1190.106,67.04382,100.0377,313.1737,124.6885,178.2373,74.32975,11.0071,947.8448,89712.17,175.76,44.169259999999994,6079.816,721.1093,511.5619,88.52654,57.03698000000001,3211.6440000000002,426.0985,1024.911,193.2614,112.8658,4826.917,738.8615,483.4411,113.0774,3275.442,498.8452,928.2789,196.392,113.0776,113.6208,2.794466,237
3934,44843.8607,3935.4708,3935.0,2959.962,78149.85,5113.03,5210.028,27363810.0,4054192.0,25250.52,101341.5,44964200.0,396.7286,53371.34,31102.23,356.6079,277626.0,5291.9169999999995,10412.6,821.2393,3512533.0,1572.435,2074.626,7832.868,9548.413,1388.0220000000002,384.272,1066.67,129.0462,7512.585999999999,324.9035,696.3238,163.3528,51.61101,4930.956,977.2307,7243.355,287.0859,409.4603,391.7434,525.8728,224.874,591.2927,227.7657,911.7939,220.5999,142.8681,394.7646,364.5577,130.8321,111.3577,150.6633,136.0695,59.082980000000006,1263.471,100.5701,95.63081,166.3633,61.635709999999996,73.27393000000001,169637.4,1216.698,61.05534,78.96939,244.5935,94.06181,210.3607,93.06076,19.01228,966.4551,87495.04,165.2179,45.0285,16743.27,1543.266,1178.735,198.269,62.36869,9208.946,993.3883,2836.7290000000003,388.1623,200.2921,3152.072,545.6351,363.8768,87.04101999999999,2097.822,362.6671,660.9247,170.203,60.038909999999994,113.4589,2.794466,237
3935,44843.8607,3936.4708,3936.0,2449.185,78413.57,5519.298000000001,5651.814,26989310.0,4042826.0,26032.64,101966.0,47199130.0,439.8553,53193.01,30109.4,323.4581,283412.4,5253.469,9439.523000000001,761.7837,3536609.0,1274.39,1836.8239999999998,7799.351,9907.945,1437.601,531.3173,1640.483,108.1264,7330.249,394.7968,817.502,109.602,32.84335,4676.101,1107.984,7219.236,249.98,435.0369,260.7189,553.8071,166.5661,554.565,301.9239,861.7335,201.8564,148.6057,392.9182,414.4216,104.7861,89.26134,188.0415,142.573,82.71632,1287.647,89.82666,140.972,162.6564,69.01759,66.89516,171260.2,1169.3319999999999,65.04236999999999,89.05823000000001,199.6273,101.054,177.2295,99.41605,22.0142,936.1146,89495.35,180.2411,28.01809,29481.6,2137.471,2057.862,324.0038,98.37661999999999,16605.37,1435.714,4599.441,562.0752,301.8344,2049.81,398.188,265.3234,61.01624,1323.394,257.4936,410.5052,103.071,51.03314,113.7641,2.7940840000000002,237
3936,44843.8607,3937.4708,3937.0,2855.565,78798.73,5474.999,6704.493,26769040.0,4048073.0,25737.11,97942.12,43086230.0,561.3674,52714.03,31080.21,425.592,279736.5,4510.1179999999995,8092.548000000001,568.9152,3551814.0,1395.7679999999998,2119.812,8127.366,9747.298,1576.399,441.9899,1586.116,127.2822,7370.77,364.5277,718.0939,144.4763,47.514920000000004,4509.842000000001,1199.118,7518.047,280.365,496.7665,277.3208,605.7744,206.6022,562.0607,293.4595,802.0873,192.9384,153.3828,365.0357,421.8181,142.7903,119.3941,205.2437,114.1119,78.77728,1252.224,59.2473,94.18144000000001,178.7953,80.88988,59.31689,169922.4,1242.976,74.62704000000001,114.1004,186.537,94.06871,196.2718,90.39950999999999,26.2826,962.6525,88045.23,188.2625,24.0143,39276.51,2520.103,2550.0460000000003,378.563,151.1463,22230.62,1697.3239999999998,6192.633000000001,778.1169,391.465,1254.851,274.1431,171.7424,40.90927,882.3097,199.2767,334.5739,91.05956,48.03111,113.3797,2.795228,237
3937,44843.8607,3938.4708,3938.0,3401.005,76644.42,5585.387,5316.382,27482740.0,3999424.0,27281.28,100977.4,43939320.0,543.8552,51670.38,30644.29,435.8536,287571.4,4873.892,8013.688,553.9628,3522116.0,1315.649,2116.455,8035.82,10093.25,1653.6979999999999,427.7479,1965.969,113.4311,7597.465,351.3834,603.3633,115.0996,51.610929999999996,4588.623,1190.3419999999999,7584.793000000001,347.9171,524.4423,288.6796,559.7529,194.3608,720.7751,309.7367,853.9702,181.7473,168.4022,414.7297,459.73,131.0927,94.8401,214.0108,115.9495,68.93023000000001,1317.174,71.34998,112.025,181.9618,86.91898,59.207919999999994,170642.5,1187.052,63.77591999999999,109.0937,182.029,93.06090999999999,193.2877,97.06353,26.01686,946.8531,88291.05,162.6397,38.02458,45693.18,2616.732,2934.1209999999996,439.5849,137.392,26487.77,1848.9070000000002,7417.189,842.2664,465.5518,984.1514,204.0415,140.1245,33.02127,628.1708,140.09,233.4048,58.03759,45.02855,113.5399,2.7948470000000003,237
3938,44843.8607,3939.4708,3939.0,4017.467,75755.63,5195.184,5532.474,27095750.0,4042011.0,25100.6,102558.2,41766000.0,575.3596,51829.75,31784.4,444.0047,286499.5,4256.512,6448.047,633.6296,3556134.0,1355.2420000000002,2199.93,7680.053000000001,10448.62,1813.75,565.9458,1953.514,152.6494,7688.634,359.7351,719.0289,125.5424,49.44834,4422.848,1331.9,7409.04,246.4499,459.7447,344.678,594.0568,260.0313,688.0552,351.806,998.6302,157.1765,122.3943,442.9262,440.827,153.795,113.6937,230.133,150.0844,64.99132,1211.018,82.18184000000001,130.162,225.7507,82.15366,72.1112,169427.7,1191.048,75.65861,93.65159,180.3594,98.07133,220.9185,91.05935,36.02336,1017.197,88515.3,167.6338,15.009689999999999,49144.69,2768.562,3155.242,435.9379,175.8538,28376.42,1864.0,7848.705,913.8121,512.8107,987.0025,256.4722,179.0168,38.0246,725.4172,157.1836,240.9403,65.04231,42.2226,113.6192,2.7940840000000002,237
4006,44843.8615,4007.4708,4007.0,4465.061,92597.12,5447.102,5801.976,27535720.0,3719692.0,25399.93,94377.46,41946570.0,933.9525,52605.49,31500.31,330.1915,266526.0,7891.146,22198.81,640.0692,3725313.0,1036.549,1474.7220000000002,7040.811,9518.039,2488.374,110.3913,3255.275,152.7989,9829.572,330.8952,831.9644,239.1329,42.227059999999994,4083.132,1061.715,1007.453,89.8357,490.6668,260.8944,240.7479,148.7046,205.8269,249.9264,813.2012,163.1652,82.90318,405.7544,377.7519,113.3586,111.4545,134.4599,112.4485,45.88926,919.3643,45.86877,116.1892,134.402,65.93861,29.07681,157403.2,1094.007,67.04359000000001,82.05367,118.0093,92.06371999999999,79.37976,24.0155,3.001288,753.092,82071.44,172.148,3.001288,138.1488,37.02402,29.01874,10.022110000000001,11.0071,68.0442,21.01357,40.9171,12.0071,7.003863000000001,2.000644,2.000644,9.005794999999999,3.001288,3.001288,1.0,6.003863,3.001288,4.001932,113.1433,2.796373,238
4007,44843.8615,4008.4708,4008.0,3952.0159999999996,94589.22,4521.69,5342.528,27110720.0,3804636.0,24695.42,95104.49,43500260.0,1229.9360000000001,51921.89,31445.25,293.5615,251336.4,7984.668000000001,23939.26,736.1403,3524055.0,1092.615,1649.7079999999999,6968.08,10262.96,2546.4320000000002,113.0053,3160.651,108.201,10726.59,361.7396,845.951,204.2592,24.35754,4675.443,1196.577,3593.4709999999995,144.5043,543.6392,285.5324,414.8203,194.0357,388.9915,242.3664,900.807,176.4786,104.4309,448.1669,389.0848,112.0956,122.2176,140.7238,140.6654,61.05254,1069.482,51.60232,132.1412,164.0865,62.99406,60.284690000000005,164546.9,1207.022,61.258630000000004,94.79661999999999,111.0983,97.06339,146.8024,34.022059999999996,6.0038800000000005,732.0963,84870.3,143.1711,4.001932,1732.5839999999998,289.4222,198.0437,46.8428,30.019379999999998,893.7606,181.2323,355.9509,75.01756,46.02993,2.000644,1.40625,4.001932,4.001932,2.000644,3.001932,0.0,2.000644,4.001288,112.9735,2.7998060000000002,238
4008,44843.8615,4009.4708,4009.0,2534.54,96995.8,4283.765,5597.059,27532920.0,3857287.0,25017.46,100278.0,42129010.0,1150.734,53221.4,30076.31,449.0607,244388.3,8110.844,23923.01,635.2797,3561169.0,1136.125,1892.1070000000002,7669.158,10843.74,3002.0959999999995,241.4823,3223.078,116.1766,10959.61,407.7469,1040.657,283.8933,75.07056999999999,5188.157999999999,1213.5819999999999,8332.071,302.7764,493.1643,358.3817,722.4671,207.9552,449.9023,298.055,936.4738,168.982,106.2222,490.8047,447.5381,125.5514,111.2205,138.6849,116.3168,49.23571,1041.598,64.40603,135.6217,141.6017,65.93836,73.27423,165758.8,1138.7930000000001,59.69494,81.72536,132.1413,57.28365,106.0768,30.019379999999998,6.003863,769.0859,85918.3,164.2073,4.0019480000000005,1309.228,237.4373,171.2185,30.0194,16.01032,699.04,144.1457,281.441,52.03378,25.01613,2.000644,5.002576,5.001932,1.0,2.000644,1.0,6.003236,2.001288,2.001288,113.2796,2.800569,238
4009,44843.8615,4010.4708,4010.0,4075.3109999999997,90160.02,4453.717000000001,5041.056,27582790.0,3873436.0,24408.4,100501.1,44008410.0,1179.4489999999998,52077.52,29847.5,558.8273,242110.9,8009.264,24587.96,630.7376,3594160.0,1307.015,1823.06,8146.028,10615.4,2848.885,368.2753,3328.954,163.7433,10096.83,319.2479,741.0974,317.6885,32.84335,5243.379,1450.195,11400.95,320.3243,559.3192,309.6568,933.1866,219.1792,472.5948,271.5879,884.5496,198.549,106.3842,578.3661,431.8488,124.2546,101.7093,124.3261,150.5074,55.14406999999999,1153.59,66.88546,132.7818,185.6774,65.91497,72.11091,168530.8,1191.536,48.03119,93.06451,100.0693,90.51671999999999,137.1518,44.02498,7.003863000000001,856.1376,86534.92,176.296,6.003236,867.8745,189.7433,145.8503,24.01548,7.004507,449.5422,110.0719,193.2766,45.02916,27.01745,8.004524,4.001932,5.002575,0.0,2.000644,1.000644,4.001932,1.0,4.002575,112.908,2.799043,238
4010,44843.8615,4011.4708,4011.0,3701.9990000000003,87984.83,4174.517,6466.571999999999,27704720.0,3845318.0,26747.67,100974.5,45439120.0,821.9651,52604.1,30524.32,594.2545,239501.4,7916.9259999999995,23719.13,555.8463,3649654.0,1080.671,1607.5,8205.976999999999,10756.37,2953.634,415.2665,3109.474,120.8475,10644.91,398.8048,726.2868,263.9562,70.37881999999999,5140.409000000001,1480.2089999999998,12750.61,496.314,576.459,314.8447,900.8289,204.1861,512.5715,309.7491,916.0812,165.0608,101.0404,519.5177,414.1775,83.34711,128.241,165.4431,144.6293,64.98434,1069.371,86.00431,148.042,183.3244,67.43719,75.21835,168293.2,1224.678,68.59946,94.06191,101.1401,77.05033,146.0556,46.6083,11.00646,794.316,86746.12,150.1014,5.002576,2051.9,293.5273,213.5885,48.03105,17.01095,1080.008,207.0394,388.7959,72.0469,40.81542,3.001288,3.001288,7.00322,3.001288,6.00322,2.0,5.002576,4.001932,3.001288,113.039,2.800569,238
4011,44843.8616,4012.4708,4012.0,3702.969,89216.83,5490.394,5581.522,27117660.0,3885812.0,23481.22,100159.5,43778140.0,816.9355,51993.79,29965.88,386.0161,244334.6,7559.151999999999,23133.13,651.8474,3487738.0,1223.576,1936.151,8224.882,11756.84,2558.015,595.0063,2616.89,198.415,10598.64,370.0104,836.9677,296.582,37.53517,5271.009,1381.886,13127.26,395.9123,524.8425,363.2962,986.8391,260.7448,617.9734,358.496,896.2499,198.5398,116.5855,631.7608,468.7675,119.5486,99.63331,178.2318,170.0871,72.86903000000001,1093.9189999999999,78.09828,177.119,190.6993,86.67885,92.16512,168489.7,1179.9080000000001,57.50605,92.54496,106.9908,81.05313000000001,140.5594,63.041059999999995,7.176382,756.7043,86172.61,187.2667,7.003863000000001,8334.693000000001,980.6323,686.021,120.0859,37.02394,4561.2390000000005,543.213,1428.664,226.3816,114.6175,5.0032190000000005,2.000644,4.001932,5.002576,4.001932,2.000644,1.0,5.0032190000000005,5.002575,113.2623,2.7998060000000002,238
4012,44843.8616,4013.4708,4013.0,3194.173,89397.69,5346.456999999999,4542.031,27506260.0,3857118.0,24912.31,102140.0,44426850.0,872.9601,54707.38,30446.46,560.7127,245694.2,7695.263000000001,23049.94,639.1497,3484063.0,1408.388,1883.4289999999999,8036.215999999999,10853.11,2480.74,490.4231,2611.968,130.748,10244.35,303.4106,801.7961,352.2315,37.53532,5256.45,1535.385,13002.18,379.7178,501.5023,311.5002,1024.256,251.3536,688.0635,324.3389,878.5497,214.3095,163.2204,627.6586,423.7121,114.2513,102.9152,219.0113,121.4297,72.23819,1101.876,70.71445,163.6182,190.3309,76.01893000000001,65.13254,166482.8,1114.934,49.03203,80.05221999999999,126.1229,73.04784000000001,174.5412,73.04758000000001,17.01098,812.5568,86549.05,190.0372,9.005151,23431.25,1897.021,1628.6170000000002,253.0716,77.73054,13169.57,1252.875,3874.413,549.8683,285.995,9.490514,3.001288,6.003863,4.002575,6.00322,6.00322,2.0,4.001932,3.001288,113.295,2.800188,238
4013,44843.8616,4014.4708,4014.0,5108.498,85234.25,4689.26,5532.894,27342970.0,3887368.0,27324.81,97791.83,43997040.0,808.9893,52006.71,30336.96,396.2309,241705.9,7337.646,21919.43,793.1586,3558149.0,1103.886,1813.4720000000002,8349.769,10754.01,2713.027,608.9527,2670.039,133.2083,10083.19,527.0455,899.9452,286.7838,42.227140000000006,5187.373,1339.267,12414.12,394.6822,602.4435,313.0788,1084.303,244.4285,798.8657,329.3208,885.2979,181.1746,199.5513,634.2985,445.1844,131.5401,127.584,212.7384,142.0657,61.052580000000006,1140.954,61.36744,157.2689,225.4829,69.867,94.20978000000001,167592.2,1218.568,69.04507,95.40955,125.126,77.05029,174.7669,67.04359000000001,31.02004,825.9818,86167.24,179.2318,14.00901,41749.75,2610.0460000000003,2686.163,404.2025,142.133,24419.74,1737.691,6635.588000000001,836.2238,430.055,5.9954019999999995,9.005811999999999,5.00322,4.001932,9.005151,4.001932,9.005151,4.001932,6.0038800000000005,112.8752,2.7986619999999998,238
4014,44843.8616,4015.4708,4015.0,3781.133,82059.52,5335.016,5162.259,27002460.0,3892190.0,25500.58,96106.98,42909150.0,686.8805,53230.13,29795.81,479.399,241769.5,7336.593000000001,20380.81,671.9213,3654105.0,1367.3329999999999,1846.71,8058.915,10675.21,2863.512,648.5452,2721.9570000000003,203.5829,9730.021,410.3954,875.541,239.1092,41.14574,5179.755999999999,1412.473,12709.72,461.6197,613.4261,368.9954,934.1887,259.5146,825.4263,353.2736,857.6636,200.1977,170.6584,700.5738,467.1069,165.9887,123.1724,214.4716,119.2647,70.73814,1052.1760000000002,70.69221999999999,133.9665,199.5217,61.44271,97.70319,166589.2,1155.749,53.72235,78.04755,126.1269,64.04159,166.2116,69.04485,38.02463,847.0033,85939.98,170.221,13.008389999999999,55658.45,2811.782,3357.035,509.4035,151.4621,33275.33,2136.014,8952.028,1043.839,578.1068,9.005794999999999,8.020786,12.00773,4.001288,8.005151,5.0032190000000005,11.0071,3.001288,5.002576,113.3086,2.7986619999999998,238
4015,44843.8616,4016.4708,4016.0,3903.303,85338.45,5019.284000000001,6672.065,27022150.0,3935846.0,27561.18,99357.23,44755860.0,1208.711,52133.98,30052.02,452.053,241639.5,6731.762,19560.45,778.5532,3481765.0,1443.971,2158.97,8104.078,11079.47,2790.531,604.7753,2956.491,165.4594,9763.933,435.1096,768.544,336.5579,51.610929999999996,5557.029,1478.638,12243.87,389.8355,597.5643,334.9816,1038.742,266.3132,872.8199,333.1557,838.5334,164.0487,149.6585,601.9779,478.1183,168.7335,120.0678,201.5397,143.5424,47.26632,1054.7160000000001,53.25974,145.9743,211.5193,114.4213,88.921,166460.3,1162.2169999999999,70.74141,89.05856,117.6887,81.05318,181.3648,69.04496999999999,27.141859999999998,783.7891,85525.12,150.91,16.34647,63730.89,2979.645,3966.232,572.3829,170.0779,38490.17,2271.031,10562.88,1231.528,645.8302,24.01483,13.008389999999999,12.711319999999999,6.003863,13.008389999999999,12.00708,9.005811,7.0038800000000005,6.00322,113.0043,2.799043,238
4016,44843.8616,4017.4708,4017.0,4027.1079999999997,86813.59,4089.492,5162.898,27506480.0,3952886.0,23318.06,98544.84,44597200.0,1276.366,51831.79,29879.69,647.0785,243343.6,6259.937,18649.7,650.6443,3570402.0,1488.594,2164.928,8329.94,10619.91,3095.961,655.563,3788.508,139.9285,9323.235999999999,321.7018,746.182,244.1167,72.90768,5607.728,1625.049,12431.47,381.7638,657.5408,307.8801,1006.427,317.4069,826.0318,330.0972,948.2455,210.5488,169.7578,609.0089,496.9845,144.1111,131.168,217.8697,171.5714,74.83856,1096.277,84.09306,154.024,211.0824,96.60155,77.62663,166002.0,1160.553,57.03719,81.12318,119.6967,78.82478,142.1942,88.05761,24.48882,811.6321,86096.93,154.8841,23.01484,70328.13,3149.844,4116.7570000000005,654.5398,195.2566,43027.07,2317.9770000000003,11577.99,1281.406,755.726,59.0384,25.01612,24.014229999999998,11.00708,49.03168,17.01096,23.014879999999998,9.005794999999999,10.00644,113.1487,2.799043,238
4067,44843.8622,4068.4708,4068.0,4558.654,84616.48,4674.0070000000005,5640.781,27300110.0,3856316.0,23998.61,97744.99,43445380.0,1960.555,53975.08,30860.29,231.1332,231980.4,7118.658,21777.93,646.6841,3541005.0,1090.012,1644.8,7718.649,11761.07,4273.146,137.9895,5892.075,199.5333,10933.63,410.6223,716.1135,246.4121,74.17429,6251.5740000000005,1598.945,1374.95,70.26038,545.754,343.8629,471.942,276.7082,277.0052,283.3321,737.3964,186.7238,98.79488,1180.193,399.661,155.7158,99.57564,129.1013,105.083,43.889140000000005,861.5396,55.70101999999999,297.5662,192.1742,79.42586999999999,69.78465,157525.4,1159.901,67.04369,75.56495,382.2053,143.6331,157.1978,39.02536,5.003236,669.8647,81101.81,172.2194,53.03439,107.9844,24.015520000000002,29.05006,15.00966,28.018079999999998,37.02329,20.01291,35.022690000000004,12.00708,4.002575,6141.789000000001,839.1637,613.7306,115.958,4026.676,635.9589,1200.369,241.381,124.1032,113.4037,2.79561,239
